# h,k,F.real,F.imag
-7, 8, -3.133657e-15, -8.881784e-16
-7, 9, 0.000000e+00, -4.930381e-32
-7, 10, -7.121079e-15, -6.661338e-16
-7, 11, 0.000000e+00, -2.937074e-15
-7, 12, -1.993999e-15, -6.661338e-16
-7, 13, 0.000000e+00, -1.093209e-15
-7, 14, -4.666552e-15, -4.440892e-16
-6, -14, 4.877781e+00, 1.711052e-14
-6, -13, 3.281124e-15, -1.110223e-15
-6, -12, -3.151461e+00, -1.263821e-14
-6, -11, -1.267328e-14, -1.110223e-15
-6, -10, 7.700206e+00, 1.326738e-14
-6, -9, -8.117983e-15, -3.108624e-15
-6, -8, -5.102287e+00, -4.140906e-15
-6, -7, -1.891406e-14, 1.332268e-15
-6, -6, 1.296229e+01, 1.668639e-14
-6, -5, -1.619846e-14, -4.440892e-15
-6, -4, -8.170982e+00, -3.447256e-14
-6, -3, -2.063292e-14, -8.881784e-16
-6, -2, 1.975850e+01, 1.688062e-14
-6, -1, -1.277643e-14, -4.440892e-16
-6, 0, -1.027345e+01, -9.549132e-15
-6, 1, -1.277643e-14, 4.440892e-16
-6, 2, 1.975850e+01, 8.440308e-15
-6, 3, -8.544438e-15, 8.881784e-16
-6, 4, -8.170982e+00, -2.511510e-15
-6, 5, -1.519671e-15, 1.110223e-15
-6, 6, 1.296229e+01, 0.000000e+00
-6, 7, -1.129538e-14, 1.110223e-15
-6, 8, -5.102287e+00, 1.547693e-15
-6, 9, 7.089394e-16, 1.332268e-15
-6, 10, 7.700206e+00, -3.316845e-15
-6, 11, -8.078779e-15, 2.553513e-15
-6, 12, -3.151461e+00, 6.939183e-15
-6, 13, -3.798669e-16, -1.110223e-16
-6, 14, 4.877781e+00, -4.207328e-15
-5, -14, 8.053169e-15, -1.554312e-15
-5, -13, 0.000000e+00, 5.046088e-15
-5, -12, -1.487543e-15, 8.881784e-16
-5, -11, 0.000000e+00, -1.550588e-15
-5, -10, -9.218803e-15, -2.442491e-15
-5, -9, 0.000000e+00, 6.383091e-15
-5, -8, -1.722791e-14, 1.776357e-15
-5, -7, 0.000000e+00, 3.944305e-31
-5, -6, -1.619846e-14, -4.440892e-15
-5, -5, 0.000000e+00, -1.125783e-14
-5, -4, -2.370633e-14, -1.776357e-15
-5, -3, 0.000000e+00, -7.888609e-31
-5, -2, -1.838940e-14, -1.776357e-15
-5, -1, 0.000000e+00, 0.000000e+00
-5, 0, -2.332056e-14, -1.776357e-15
-5, 1, 0.000000e+00, -3.944305e-31
-5, 2, -2.471874e-15, -1.776357e-15
-5, 3, 0.000000e+00, -1.972152e-31
-5, 4, -1.085533e-14, -1.776357e-15
-5, 5, 0.000000e+00, 0.000000e+00
-5, 6, -1.519671e-15, -1.332268e-15
-5, 7, 0.000000e+00, 0.000000e+00
-5, 8, -6.206549e-15, -8.881784e-16
-5, 9, 0.000000e+00, 6.383091e-15
-5, 10, -3.649514e-15, -6.661338e-16
-5, 11, 0.000000e+00, 1.550588e-15
-5, 12, -5.802921e-15, -4.440892e-16
-5, 13, 0.000000e+00, -5.046088e-15
-5, 14, -2.250678e-15, -4.440892e-16
-4, -14, -2.745129e+00, -1.099891e-14
-4, -13, -1.157136e-14, 1.443290e-15
-4, -12, 6.701172e+00, 1.155237e-14
-4, -11, -6.402722e-15, -4.551914e-15
-4, -10, -4.535262e+00, -3.681505e-15
-4, -9, -1.797528e-14, 8.881784e-16
-4, -8, 1.193783e+01, 1.537948e-14
-4, -7, -1.417664e-14, -4.440892e-15
-4, -6, -8.170982e+00, -3.447256e-14
-4, -5, -2.370633e-14, -1.776357e-15
-4, -4, 2.279671e+01, 1.944520e-14
-4, -3, -2.242687e-14, -1.332268e-15
-4, -2, -1.417960e+01, -1.332300e-14
-4, -1, -2.284657e-14, -4.440892e-16
-4, 0, 3.379483e+01, 1.435874e-14
