# h,k,F.real,F.imag
-14, -14, 4.032873e+00, 6.804184e-15
-14, -13, 4.884981e-15, -1.905250e-15
-14, -12, 5.107416e-01, -6.909545e-15
-14, -11, -1.443290e-15, -1.784177e-15
-14, -10, 5.132497e+00, 1.091066e-14
-14, -9, 1.332268e-15, -4.317607e-15
-14, -8, 5.829194e-01, 2.926797e-15
-14, -7, 3.663736e-15, 1.532872e-15
-14, -6, 6.326475e+00, 1.632098e-14
-14, -5, 6.217249e-15, -4.307561e-15
-14, -4, 6.375922e-01, -5.466448e-15
-14, -3, -6.217249e-15, 2.719077e-15
-14, -2, 7.188294e+00, 1.604622e-14
-14, -1, -5.662137e-15, -3.770155e-15
-14, 0, 6.607013e-01, 3.624105e-15
-14, 1, 2.220446e-16, 3.770155e-15
-14, 2, 7.188294e+00, 7.682325e-15
-14, 3, -4.884981e-15, -2.719077e-15
-14, 4, 6.375922e-01, -7.013384e-15
-14, 5, -1.776357e-15, 1.081535e-15
-14, 6, 6.326475e+00, 4.498509e-15
-14, 7, -3.552714e-15, 1.407827e-15
-14, 8, 5.829194e-01, 1.556103e-15
-14, 9, -1.887379e-15, 1.676932e-15
-14, 10, 5.132497e+00, 1.818443e-15
-14, 11, -3.386180e-15, 4.182030e-15
-14, 12, 5.107416e-01, -1.852396e-16
-14, 13, -1.665335e-16, -2.331502e-16
-14, 14, 4.032873e+00, 0.000000e+00
-13, -14, 4.884981e-15, -1.905250e-15
-13, -13, 0.000000e+00, -7.226466e-15
-13, -12, -1.776357e-15, 2.695591e-15
-13, -11, 0.000000e+00, 3.944305e-31
-13, -10, 1.998401e-15, -2.436474e-15
-13, -9, 0.000000e+00, 8.694539e-15
-13, -8, 2.886580e-15, 3.406077e-15
-13, -7, 0.000000e+00, 8.612440e-15
-13, -6, 2.442491e-15, -3.068003e-15
-13, -5, 0.000000e+00, 6.554090e-15
-13, -4, -8.881784e-15, 4.102957e-15
-13, -3, 0.000000e+00, 3.836369e-15
-13, -2, 2.886580e-15, -3.487042e-15
-13, -1, 0.000000e+00, 7.342376e-15
-13, 0, -9.769963e-15, 4.427154e-15
-13, 1, 0.000000e+00, 6.297155e-16
-13, 2, -1.998401e-15, -3.487042e-15
-13, 3, 0.000000e+00, 6.148600e-16
-13, 4, -5.773160e-15, 3.714851e-16
-13, 5, 0.000000e+00, 6.554090e-15
-13, 6, -2.220446e-16, 3.505346e-16
-13, 7, 0.000000e+00, 3.243715e-15
-13, 8, -5.995204e-15, 3.268475e-16
-13, 9, 0.000000e+00, 5.268312e-16
-13, 10, -2.220446e-16, 3.031272e-16
-13, 11, 0.000000e+00, 5.131590e-15
-13, 12, -3.663736e-15, 1.699085e-16
-13, 13, 0.000000e+00, 0.000000e+00
-13, 14, -2.220446e-16, 2.053946e-16
-12, -14, 5.107416e-01, -6.909545e-15
-12, -13, -1.720846e-15, 2.640079e-15
-12, -12, 5.254512e+00, 1.117426e-14
-12, -11, 1.665335e-15, -7.611701e-15
-12, -10, 5.995240e-01, 3.044126e-15
-12, -9, -1.665335e-15, 1.200723e-15
-12, -8, 6.949668e+00, 2.357542e-14
-12, -7, 1.443290e-15, -5.315846e-15
-12, -6, 6.883843e-01, -6.388756e-15
-12, -5, -1.110223e-15, 2.604160e-15
-12, -4, 8.708145e+00, 1.243818e-14
-12, -3, -6.661338e-15, -5.205344e-15
-12, -2, 7.679844e-01, -3.002382e-15
-12, -1, -7.993606e-15, 4.186455e-15
-12, 0, 9.528648e+00, 1.021520e-14
-12, 1, -6.106227e-15, -4.186455e-15
-12, 2, 7.679844e-01, -2.144558e-15
-12, 3, -2.886580e-15, 9.397504e-16
-12, 4, 8.708145e+00, 6.219091e-15
-12, 5, -4.551914e-15, 1.375958e-15
-12, 6, 6.883843e-01, -4.255913e-15
-12, 7, -1.554312e-15, 1.725301e-15
-12, 8, 6.949668e+00, 2.474518e-15
-12, 9, -4.218847e-15, 1.938366e-15
-12, 10, 5.995240e-01, 2.163269e-15
-12, 11, -5.551115e-16, 4.849504e-15
-12, 12, 5.254512e+00, 0.000000e+00
-12, 13, -3.663736e-15, -2.254197e-16
-12, 14, 5.107416e-01, 1.852396e-16
-11, -14, -1.443290e-15, -1.784177e-15
-11, -13, 0.000000e+00, 3.944305e-31
-11, -12, 1.776357e-15, -7.611701e-15
-11, -11, 0.000000e+00, 9.768894e-15
-11, -10, 3.330669e-15, -2.423786e-15
-11, -9, 0.000000e+00, 2.296919e-15
-11, -8, 8.437695e-15, -1.025477e-14
-11, -7, 0.000000e+00, -7.342376e-15
-11, -6, -9.992007e-15, -3.288089e-15
-11, -5, 0.000000e+00, -4.526101e-15
-11, -4, -5.107026e-15, -1.307749e-14
-11, -3, 0.000000e+00, -7.442782e-16
-11, -2, -1.221245e-14, -3.957346e-15
-11, -1, 0.000000e+00, -7.803286e-16
-11, 0, -5.773160e-15, -1.468952e-14
-11, 1, 0.000000e+00, -9.737395e-15
-11, 2, -7.771561e-15, -8.973196e-15
-11, 3, 0.000000e+00, -9.230391e-15
-11, 4, -1.110223e-15, -8.533657e-15
-11, 5, 0.000000e+00, -4.526101e-15
-11, 6, -6.439294e-15, -7.492181e-15
-11, 7, 0.000000e+00, -6.297155e-16
-11, 8, -8.881784e-16, -6.523296e-15
-11, 9, 0.000000e+00, -3.454385e-15
-11, 10, -4.662937e-15, -5.705323e-15
-11, 11, 0.000000e+00, 0.000000e+00
-11, 12, -4.440892e-16, -4.849504e-15
-11, 13, 0.000000e+00, -5.131590e-15
-11, 14, -3.330669e-15, -4.182030e-15
-10, -14, 5.132497e+00, 1.091066e-14
-10, -13, 1.998401e-15, -2.436474e-15
-10, -12, 5.995240e-01, 3.044126e-15
-10, -11, 3.330669e-15, -2.423786e-15
-10, -10, 7.188294e+00, 1.860699e-14
-10, -9, 1.998401e-15, -6.139602e-15
-10, -8, 7.229645e-01, -6.968309e-15
-10, -7, -9.325873e-15, 2.328258e-15
-10, -6, 1.000307e+01, 1.430262e-14
-10, -5, -7.216450e-15, -6.875201e-15
-10, -4, 9.140847e-01, 9.462957e-16
-10, -3, -1.088019e-14, 4.622581e-15
-10, -2, 1.251732e+01, 1.342834e-14
-10, -1, -1.021405e-14, -6.616285e-15
-10, 0, 1.037007e+00, -1.356403e-14
-10, 1, -4.884981e-15, 3.945324e-16
-10, 2, 1.251732e+01, 8.952224e-15
-10, 3, -5.995204e-15, 1.244155e-15
-10, 4, 9.140847e-01, 3.075577e-15
-10, 5, -2.886580e-15, 1.748329e-15
