# h,k,F.real,F.imag
-11, -12, -2.185318e-14, -1.942890e-15
-11, -11, -2.914335e-15, 8.877274e-14
-11, -10, -2.261386e-14, -7.666090e-14
-11, -9, 1.475209e-14, 5.606626e-15
-11, -8, 1.335043e-13, 4.038436e-15
-11, -7, 5.703771e-14, 1.831868e-14
-11, -6, -9.704737e-14, -2.155220e-14
-11, -5, -5.946632e-14, -2.081668e-15
-11, -4, 1.124101e-14, -1.768030e-14
-11, -3, 6.180473e-14, 4.085621e-14
-11, -2, -7.854828e-15, 1.071990e-13
-11, -1, -2.188527e-14, -1.265654e-14
-11, 0, -2.091383e-13, 1.043748e-13
-11, 1, -1.164346e-14, 2.359224e-15
-11, 2, -2.284284e-14, 8.718026e-14
-11, 3, -3.963496e-14, -2.485512e-14
-11, 4, 4.557466e-14, 1.515454e-14
-11, 5, -6.528111e-14, -1.738887e-14
-11, 6, -3.042965e-14, -4.185541e-14
-11, 7, -4.793388e-14, -1.880440e-15
-11, 8, 3.934353e-14, -2.553513e-15
-11, 9, -2.871314e-14, 1.817990e-15
-11, 10, 2.069178e-14, -3.884393e-14
-11, 11, 1.824929e-15, -1.304512e-15
-11, 12, 8.382184e-15, -1.991463e-14
-11, 13, -4.812123e-15, -6.522560e-16
-11, 14, -2.284284e-14, -3.355476e-14
-10, -14, -2.219998e+01, -4.198031e-14
-10, -13, 5.659362e-14, 5.437317e-14
-10, -12, 2.379590e+01, 1.061651e-13
-10, -11, -2.385592e-14, -7.726632e-14
-10, -10, -8.597859e+00, 1.519063e-13
-10, -9, -6.712686e-14, 1.653885e-14
-10, -8, 2.710582e+01, 7.874257e-14
-10, -7, 7.271961e-14, -1.704470e-13
-10, -6, 1.929016e+01, 4.947431e-14
-10, -5, 4.538037e-14, 1.287859e-14
-10, -4, -1.086665e+01, 8.294754e-14
-10, -3, -4.320849e-14, -2.428613e-14
-10, -2, 7.071437e+00, -1.276756e-14
-10, -1, -3.297709e-14, -3.852474e-14
-10, 0, -5.786764e+01, -1.435449e-13
-10, 1, -1.522393e-14, -6.938894e-15
-10, 2, 7.071437e+00, -2.395306e-14
-10, 3, -2.053913e-14, -1.956768e-14
-10, 4, -1.086665e+01, -6.689094e-15
-10, 5, 2.101097e-14, 7.077672e-15
-10, 6, 1.929016e+01, -1.554312e-15
-10, 7, 1.662559e-14, 1.032299e-13
-10, 8, 2.710582e+01, 1.720846e-14
-10, 9, -1.942890e-16, 5.869610e-14
-10, 10, -8.597859e+00, 4.440892e-16
-10, 11, 1.997014e-14, 3.948231e-14
-10, 12, 2.379590e+01, -2.917111e-14
-10, 13, -8.680556e-15, -2.678413e-14
-10, 14, -2.219998e+01, -1.738193e-14
-9, -14, -2.427225e-14, 4.668488e-14
-9, -13, -1.090933e-13, -8.382184e-15
-9, -12, -5.247885e-14, 4.393708e-14
-9, -11, 1.637579e-14, 5.120904e-15
-9, -10, -5.825895e-14, 1.648681e-14
-9, -9, 2.703393e-14, -8.422256e-14
-9, -8, -7.131275e-14, -1.272871e-13
-9, -7, -1.332268e-14, 2.136485e-14
-9, -6, 7.849277e-14, -1.648681e-14
-9, -5, 1.956768e-14, 6.870893e-14
-9, -4, -1.483536e-13, -2.259304e-14
-9, -3, -8.798517e-14, 5.923040e-14
-9, -2, -8.859580e-14, 4.928002e-14
-9, -1, -4.816980e-14, -3.580469e-15
-9, 0, 4.013456e-14, 2.132045e-13
-9, 1, -5.365153e-14, 7.233103e-14
-9, 2, -4.046763e-14, 1.147485e-13
-9, 3, -2.506328e-14, 4.216072e-14
-9, 4, -7.133183e-15, 4.768408e-14
-9, 5, -4.940492e-15, 3.386180e-15
-9, 6, -2.092770e-14, -1.097455e-13
-9, 7, -1.015854e-14, -1.249001e-16
-9, 8, -1.455780e-14, -1.064149e-13
-9, 9, 1.507128e-14, 7.563394e-16
-9, 10, -9.109033e-15, -5.925815e-14
-9, 11, -2.908784e-14, -1.765948e-15
-9, 12, 1.457862e-14, -3.705369e-15
-9, 13, -1.827705e-14, 2.235018e-14
-9, 14, -1.212225e-14, 5.146578e-14
-8, -14, -2.348668e+01, -6.951731e-14
-8, -13, -3.717859e-14, -8.201773e-15
-8, -12, 3.856681e+00, -5.017514e-14
-8, -11, 1.337958e-13, 3.719247e-15
-8, -10, 2.710582e+01, 7.972789e-14
-8, -9, -7.410739e-14, -1.257258e-13
-8, -8, 1.768182e+02, 3.521905e-13
-8, -7, -3.350098e-14, -2.381394e-13
-8, -6, 1.450238e+01, 8.171241e-14
-8, -5, -1.887379e-14, 9.323098e-14
-8, -4, -6.099183e+00, 2.733924e-14
-8, -3, -3.724798e-14, -2.245426e-14
-8, -2, -8.675427e+00, -9.880985e-15
-8, -1, -4.507505e-14, 9.570122e-14
-8, 0, -2.500838e+02, -2.162714e-13
-8, 1, 1.844358e-14, 2.031708e-14
-8, 2, -8.675427e+00, -1.312492e-14
-8, 3, 3.642919e-14, -3.663736e-15
-8, 4, -6.099183e+00, -1.634803e-14
-8, 5, -5.342948e-14, -4.024558e-15
-8, 6, 1.450238e+01, -1.801337e-14
-8, 7, 4.707346e-14, 1.716682e-13
-8, 8, 1.768182e+02, -5.551115e-17
-8, 9, -2.037259e-14, 1.069561e-13
-8, 10, 2.710582e+01, -1.701417e-14
-8, 11, 4.143907e-14, 4.038436e-15
-8, 12, 3.856681e+00, 9.492407e-15
-8, 13, -1.294798e-14, 5.259682e-15
-8, 14, -2.348668e+01, 2.041423e-14
-7, -14, -1.000172e-13, -8.545248e-15
-7, -13, 5.988265e-15, -2.374489e-14
-7, -12, 3.182177e-14, -3.252260e-14
-7, -11, 5.747486e-14, 1.798561e-14
-7, -10, 7.023548e-14, -1.697531e-13
-7, -9, -1.822154e-14, 2.080280e-14
-7, -8, -4.389544e-14, -2.389755e-13
-7, -7, -1.995626e-14, 4.984901e-14
-7, -6, 6.528805e-14, -1.165734e-13
-7, -5, 2.492451e-14, 1.921033e-14
-7, -4, 5.997980e-14, -9.037215e-14
-7, -3, -1.127987e-13, -4.736489e-14
-7, -2, 3.913536e-15, 2.164380e-13
-7, -1, -8.598677e-14, -2.928213e-14
-7, 0, 3.497203e-14, 3.259060e-13
-7, 1, -6.525336e-14, 1.582068e-14
-7, 2, -8.504308e-14, 1.069422e-13
-7, 3, -4.829470e-14, 3.685940e-14
-7, 4, 5.218048e-15, -2.696454e-14
-7, 5, -7.438494e-15, -2.386980e-15
-7, 6, 5.676015e-14, -3.558265e-14
-7, 7, -5.170864e-14, 4.996004e-16
-7, 8, 3.860801e-14, -1.718625e-13
-7, 9, -1.477984e-14, 9.853229e-16
-7, 10, 1.400269e-14, -1.038614e-13
-7, 11, -4.715672e-14, 3.358425e-15
-7, 12, -2.501471e-14, -9.367507e-15
-7, 13, -3.845535e-14, -1.009956e-14
-7, 14, 2.487247e-14, 3.497203e-14
-6, -14, 5.380928e+00, 8.397449e-14
-6, -13, -6.186718e-14, 7.144285e-14
-6, -12, -1.771461e+01, -7.208036e-14
-6, -11, -9.757473e-14, -2.203793e-14
-6, -10, 1.929016e+01, 4.993922e-14
-6, -9, 8.130996e-14, -1.468270e-14
-6, -8, 1.450238e+01, 7.988055e-14
-6, -7, 6.675216e-14, -1.169620e-13
-6, -6, -1.640352e+01, -2.017830e-14
-6, -5, 4.307665e-14, -1.923461e-14
-6, -4, 8.380584e+00, -7.382983e-15
-6, -3, -2.642331e-14, 3.940945e-14
-6, -2, -1.384429e+01, -3.136380e-14
-6, -1, -4.057865e-14, 9.614531e-14
-6, 0, -1.288350e+01, 7.127632e-14
-6, 1, -1.071365e-14, -5.617729e-14
-6, 2, -1.384429e+01, -4.390932e-14
-6, 3, -1.654232e-14, -3.330669e-15
-6, 4, 8.380584e+00, 2.706169e-14
-6, 5, 8.883172e-14, 1.493250e-14
-6, 6, -1.640352e+01, 5.620504e-16
-6, 7, 4.912737e-14, 3.683165e-14
-6, 8, 1.450238e+01, 1.663947e-14
-6, 9, -1.498801e-14, 1.101896e-13
-6, 10, 1.929016e+01, 1.262879e-15
-6, 11, -3.691492e-14, 4.246603e-14
-6, 12, -1.771461e+01, 3.201606e-14
-6, 13, 6.987466e-14, -2.928213e-14
-6, 14, 5.380928e+00, 1.679212e-15
-5, -14, -3.459733e-14, -1.666722e-14
-5, -13, -1.140754e-14, -2.513267e-14
-5, -12, 9.645063e-15, -9.581919e-14
-5, -11, -5.844630e-14, -1.526557e-15
-5, -10, 4.027334e-14, 1.282655e-14
-5, -9, 1.662212e-14, 6.880607e-14
-5, -8, -1.629252e-14, 9.135748e-14
-5, -7, 2.714495e-14, 2.212119e-14
-5, -6, 3.586020e-14, -2.081668e-14
-5, -5, -1.376677e-13, -2.097211e-13
-5, -4, 3.874678e-14, -8.010259e-14
-5, -3, -7.449596e-14, -1.179612e-14
-5, -2, -9.761636e-14, -1.176836e-14
-5, -1, -1.108003e-13, 4.652528e-14
-5, 0, 1.191269e-13, 3.308465e-14
-5, 1, -1.032507e-14, 2.309264e-14
-5, 2, -1.064704e-13, 5.673240e-14
-5, 3, 4.196643e-14, 3.719247e-15
-5, 4, -1.754152e-14, -2.714495e-14
-5, 5, 6.106227e-15, 2.886580e-15
-5, 6, 8.770762e-14, -1.060263e-14
-5, 7, -5.342948e-15, 3.885781e-15
-5, 8, -5.545564e-14, 3.707104e-15
-5, 9, -5.863365e-15, -3.247402e-15
-5, 10, 1.471046e-14, -6.571133e-15
-5, 11, -6.208922e-14, 1.820766e-14
-5, 12, 1.154632e-14, -9.492407e-15
-5, 13, -3.663736e-15, 3.191891e-15
-5, 14, 1.219164e-14, 2.095546e-14
-4, -14, -1.255008e+01, -6.651624e-14
-4, -13, -3.579081e-14, -5.737077e-14
-4, -12, 4.434615e+01, 8.819334e-14
-4, -11, 1.459943e-14, -1.634803e-14
-4, -10, -1.086665e+01, 8.433532e-14
-4, -9, -1.490683e-13, -2.395306e-14
-4, -8, -6.099183e+00, 2.761853e-14
-4, -7, 6.352557e-14, -8.981704e-14
-4, -6, 8.380584e+00, -9.076073e-15
-4, -5, 3.927414e-14, -8.026912e-14
-4, -4, 9.777655e+01, 4.446443e-14
-4, -3, 1.039169e-13, 3.824718e-14
-4, -2, 1.724993e+01, 5.528911e-14
-4, -1, -3.075318e-14, 5.417888e-14
-4, 0, 5.254506e+01, 5.684342e-14
-4, 1, -9.436896e-15, -2.333550e-14
-4, 2, 1.724993e+01, 2.031708e-14
-4, 3, -2.087219e-14, 2.428613e-14
-4, 4, 9.777655e+01, 9.992007e-16
-4, 5, -2.464695e-14, 2.692291e-14
-4, 6, 8.380584e+00, -2.492451e-14
-4, 7, 4.996004e-15, 2.781109e-14
-4, 8, -6.099183e+00, 1.411371e-14
-4, 9, -3.642919e-15, -4.851675e-14
-4, 10, -1.086665e+01, 9.185361e-15
-4, 11, 4.728162e-14, -1.371125e-14
-4, 12, 4.434615e+01, -6.975670e-14
-4, 13, -8.720108e-14, -2.151057e-15
-4, 14, -1.255008e+01, 1.883216e-14
-3, -14, 1.551190e-14, -1.952605e-14
-3, -13, -4.922451e-14, 3.269607e-14
-3, -12, 1.097733e-14, 9.289791e-14
-3, -11, 6.430967e-14, 4.116152e-14
-3, -10, -4.507505e-14, -2.717271e-14
-3, -9, -8.877621e-14, 5.592748e-14
-3, -8, -4.191092e-14, -2.148282e-14
-3, -7, -1.098982e-13, -4.668488e-14
-3, -6, -2.980949e-14, 4.486342e-14
-3, -5, -7.649437e-14, -9.325873e-15
-3, -4, 1.016964e-13, 3.805289e-14
-3, -3, -1.775802e-13, -9.725554e-14
-3, -2, 6.106227e-14, -9.281464e-14
-3, -1, -5.051515e-14, 7.316370e-14
-3, 0, 1.930678e-13, -1.678657e-13
-3, 1, 2.819966e-14, -2.969847e-14
-3, 2, 2.539635e-14, -8.881784e-16
-3, 3, 1.698641e-14, -6.591949e-16
-3, 4, -1.591782e-14, -2.542411e-14
-3, 5, 4.640732e-14, -3.802514e-15
-3, 6, -2.131628e-14, 7.993606e-15
-3, 7, -4.179990e-14, -3.483325e-14
-3, 8, 3.272382e-14, 4.357625e-15
-3, 9, -2.807476e-14, -4.285461e-14
-3, 10, -1.995626e-14, 2.056688e-14
-3, 11, -3.923251e-14, 2.342571e-14
-3, 12, 1.637579e-15, 1.863006e-14
-3, 13, 5.569503e-14, -1.644518e-14
-3, 14, 2.105260e-14, 3.018419e-15
-2, -14, 7.214892e+00, 2.683964e-14
-2, -13, -5.900835e-14, -1.128741e-13
-2, -12, -5.392559e+00, -2.664535e-15
-2, -11, -4.857226e-15, 1.068659e-13
-2, -10, 7.071437e+00, -1.254552e-14
-2, -9, -7.863155e-14, 5.206946e-14
-2, -8, -8.675427e+00, -7.743806e-15
-2, -7, 5.745404e-15, 2.116085e-13
-2, -6, -1.384429e+01, -3.227973e-14
-2, -5, -1.067896e-13, -1.232348e-14
-2, -4, 1.724993e+01, 5.621545e-14
-2, -3, 5.884182e-14, -8.837375e-14
-2, -2, -6.868777e+00, 2.858824e-14
-2, -1, 2.242651e-14, -1.332268e-14
-2, 0, 9.293465e+00, 6.772360e-14
-2, 1, -9.992007e-15, 8.659740e-15
-2, 2, -6.868777e+00, -1.110223e-15
-2, 3, 2.431388e-14, 3.108624e-15
-2, 4, 1.724993e+01, -1.709743e-14
-2, 5, -1.070255e-13, -6.099808e-14
-2, 6, -1.384429e+01, 4.574119e-14
-2, 7, -7.482903e-14, -1.080802e-13
-2, 8, -8.675427e+00, 1.132427e-14
-2, 9, -3.275158e-14, -1.144362e-13
-2, 10, 7.071437e+00, 2.406408e-14
-2, 11, -2.411960e-14, -8.693046e-14
-2, 12, -5.392559e+00, -1.678518e-14
-2, 13, -6.880607e-14, 9.946211e-14
-2, 14, 7.214892e+00, -1.808276e-14
-1, -14, 6.394191e-14, 1.885991e-14
-1, -13, 2.114975e-14, 1.025569e-14
-1, -12, 3.066991e-14, -7.827072e-15
-1, -11, -2.359224e-14, -1.159467e-14
-1, -10, -3.298750e-14, -3.927414e-14
-1, -9, -4.465872e-14, -9.159340e-16
-1, -8, -2.753353e-14, 9.137135e-14
-1, -7, -7.566170e-14, -3.053113e-14
-1, -6, -4.546363e-14, 9.370282e-14
-1, -5, -1.142975e-13, 4.685141e-14
-1, -4, -3.053113e-14, 5.689893e-14
-1, -3, -3.458345e-14, 7.394085e-14
-1, -2, 2.553513e-14, -1.656314e-14
-1, -1, -9.270362e-15, 1.110223e-15
-1, 0, -1.170175e-13, -1.046940e-13
-1, 1, 6.439294e-15, 6.661338e-16
-1, 2, -1.554312e-15, 1.776357e-15
-1, 3, 4.440892e-15, 2.975398e-14
-1, 4, -9.381385e-15, 2.264855e-14
-1, 5, 5.773160e-15, -2.117750e-14
-1, 6, -1.469658e-14, 5.428991e-14
-1, 7, -7.083223e-14, -1.520745e-14
-1, 8, 2.377265e-14, -1.920686e-14
-1, 9, -5.365153e-14, -7.062406e-14
-1, 10, -2.370326e-14, 4.884981e-15
-1, 11, -1.179612e-14, -3.358425e-15
-1, 12, -3.314016e-14, 2.317591e-15
-1, 13, 3.699818e-14, -7.070733e-14
-1, 14, -3.366751e-14, -2.974010e-14
0, -14, 4.731440e+01, 4.496403e-14
0, -13, 2.350897e-14, -1.901257e-14
0, -12, -1.223507e+01, -2.831069e-14
0, -11, -2.106371e-13, 1.026193e-13
0, -10, -5.786764e+01, -1.429412e-13
0, -9, 3.530509e-14, 2.125663e-13
0, -8, -2.500838e+02, -2.174927e-13
0, -7, 2.609024e-14, 3.263223e-13
0, -6, -1.288350e+01, 7.521761e-14
0, -5, 1.389999e-13, 3.613776e-14
0, -4, 5.254506e+01, 5.884182e-14
0, -3, 8.359979e-14, -1.652012e-13
0, -2, 9.293465e+00, 7.127632e-14
0, -1, -1.700862e-13, -9.681145e-14
0, 0, 3.228851e+03, 0.000000e+00
0, 1, -1.700862e-13, 9.681145e-14
0, 2, 9.293465e+00, -7.127632e-14
0, 3, 8.359979e-14, 1.652012e-13
0, 4, 5.254506e+01, -5.884182e-14
0, 5, 1.389999e-13, -3.613776e-14
0, 6, -1.288350e+01, -7.521761e-14
0, 7, 2.609024e-14, -3.263223e-13
0, 8, -2.500838e+02, 2.174927e-13
0, 9, 3.530509e-14, -2.125663e-13
0, 10, -5.786764e+01, 1.429412e-13
0, 11, -2.106371e-13, -1.026193e-13
0, 12, -1.223507e+01, 2.831069e-14
0, 13, 2.350897e-14, 1.901257e-14
0, 14, 4.731440e+01, -4.496403e-14
1, -14, -3.366751e-14, 2.974010e-14
1, -13, 3.699818e-14, 7.070733e-14
1, -12, -3.314016e-14, -2.317591e-15
1, -11, -1.179612e-14, 3.358425e-15
1, -10, -2.370326e-14, -4.884981e-15
1, -9, -5.365153e-14, 7.062406e-14
1, -8, 2.377265e-14, 1.920686e-14
1, -7, -7.083223e-14, 1.520745e-14
1, -6, -1.469658e-14, -5.428991e-14
1, -5, 5.773160e-15, 2.117750e-14
1, -4, -9.381385e-15, -2.264855e-14
1, -3, 4.440892e-15, -2.975398e-14
1, -2, -1.554312e-15, -1.776357e-15
1, -1, 6.439294e-15, -6.661338e-16
1, 0, -1.170175e-13, 1.046940e-13
1, 1, -9.270362e-15, -1.110223e-15
1, 2, 2.553513e-14, 1.656314e-14
1, 3, -3.458345e-14, -7.394085e-14
1, 4, -3.053113e-14, -5.689893e-14
1, 5, -1.142975e-13, -4.685141e-14
1, 6, -4.546363e-14, -9.370282e-14
1, 7, -7.566170e-14, 3.053113e-14
1, 8, -2.753353e-14, -9.137135e-14
1, 9, -4.465872e-14, 9.159340e-16
1, 10, -3.298750e-14, 3.927414e-14
1, 11, -2.359224e-14, 1.159467e-14
1, 12, 3.066991e-14, 7.827072e-15
1, 13, 2.114975e-14, -1.025569e-14
1, 14, 6.394191e-14, -1.885991e-14
2, -14, 7.214892e+00, 1.808276e-14
2, -13, -6.880607e-14, -9.946211e-14
2, -12, -5.392559e+00, 1.678518e-14
2, -11, -2.411960e-14, 8.693046e-14
2, -10, 7.071437e+00, -2.406408e-14
2, -9, -3.275158e-14, 1.144362e-13
2, -8, -8.675427e+00, -1.132427e-14
2, -7, -7.482903e-14, 1.080802e-13
2, -6, -1.384429e+01, -4.574119e-14
2, -5, -1.070255e-13, 6.099808e-14
2, -4, 1.724993e+01, 1.709743e-14
2, -3, 2.431388e-14, -3.108624e-15
2, -2, -6.868777e+00, 1.110223e-15
2, -1, -9.992007e-15, -8.659740e-15
2, 0, 9.293465e+00, -6.772360e-14
2, 1, 2.242651e-14, 1.332268e-14
2, 2, -6.868777e+00, -2.858824e-14
2, 3, 5.884182e-14, 8.837375e-14
2, 4, 1.724993e+01, -5.621545e-14
2, 5, -1.067896e-13, 1.232348e-14
2, 6, -1.384429e+01, 3.227973e-14
2, 7, 5.745404e-15, -2.116085e-13
2, 8, -8.675427e+00, 7.743806e-15
2, 9, -7.863155e-14, -5.206946e-14
2, 10, 7.071437e+00, 1.254552e-14
2, 11, -4.857226e-15, -1.068659e-13
2, 12, -5.392559e+00, 2.664535e-15
2, 13, -5.900835e-14, 1.128741e-13
2, 14, 7.214892e+00, -2.683964e-14
3, -14, 2.105260e-14, -3.018419e-15
3, -13, 5.569503e-14, 1.644518e-14
3, -12, 1.637579e-15, -1.863006e-14
3, -11, -3.923251e-14, -2.342571e-14
3, -10, -1.995626e-14, -2.056688e-14
3, -9, -2.807476e-14, 4.285461e-14
3, -8, 3.272382e-14, -4.357625e-15
3, -7, -4.179990e-14, 3.483325e-14
3, -6, -2.131628e-14, -7.993606e-15
3, -5, 4.640732e-14, 3.802514e-15
3, -4, -1.591782e-14, 2.542411e-14
3, -3, 1.698641e-14, 6.591949e-16
3, -2, 2.539635e-14, 8.881784e-16
3, -1, 2.819966e-14, 2.969847e-14
3, 0, 1.930678e-13, 1.678657e-13
3, 1, -5.051515e-14, -7.316370e-14
3, 2, 6.106227e-14, 9.281464e-14
3, 3, -1.775802e-13, 9.725554e-14
3, 4, 1.016964e-13, -3.805289e-14
3, 5, -7.649437e-14, 9.325873e-15
3, 6, -2.980949e-14, -4.486342e-14
3, 7, -1.098982e-13, 4.668488e-14
3, 8, -4.191092e-14, 2.148282e-14
3, 9, -8.877621e-14, -5.592748e-14
3, 10, -4.507505e-14, 2.717271e-14
3, 11, 6.430967e-14, -4.116152e-14
3, 12, 1.097733e-14, -9.289791e-14
3, 13, -4.922451e-14, -3.269607e-14
3, 14, 1.551190e-14, 1.952605e-14
4, -14, -1.255008e+01, -1.883216e-14
4, -13, -8.720108e-14, 2.151057e-15
4, -12, 4.434615e+01, 6.975670e-14
4, -11, 4.728162e-14, 1.371125e-14
4, -10, -1.086665e+01, -9.185361e-15
4, -9, -3.642919e-15, 4.851675e-14
4, -8, -6.099183e+00, -1.411371e-14
4, -7, 4.996004e-15, -2.781109e-14
4, -6, 8.380584e+00, 2.492451e-14
4, -5, -2.464695e-14, -2.692291e-14
4, -4, 9.777655e+01, -9.992007e-16
4, -3, -2.087219e-14, -2.428613e-14
4, -2, 1.724993e+01, -2.031708e-14
4, -1, -9.436896e-15, 2.333550e-14
4, 0, 5.254506e+01, -5.684342e-14
4, 1, -3.075318e-14, -5.417888e-14
4, 2, 1.724993e+01, -5.528911e-14
4, 3, 1.039169e-13, -3.824718e-14
4, 4, 9.777655e+01, -4.446443e-14
4, 5, 3.927414e-14, 8.026912e-14
4, 6, 8.380584e+00, 9.076073e-15
4, 7, 6.352557e-14, 8.981704e-14
4, 8, -6.099183e+00, -2.761853e-14
4, 9, -1.490683e-13, 2.395306e-14
4, 10, -1.086665e+01, -8.433532e-14
4, 11, 1.459943e-14, 1.634803e-14
4, 12, 4.434615e+01, -8.819334e-14
4, 13, -3.579081e-14, 5.737077e-14
4, 14, -1.255008e+01, 6.651624e-14
5, -14, 1.219164e-14, -2.095546e-14
5, -13, -3.663736e-15, -3.191891e-15
5, -12, 1.154632e-14, 9.492407e-15
5, -11, -6.208922e-14, -1.820766e-14
5, -10, 1.471046e-14, 6.571133e-15
5, -9, -5.863365e-15, 3.247402e-15
5, -8, -5.545564e-14, -3.707104e-15
5, -7, -5.342948e-15, -3.885781e-15
5, -6, 8.770762e-14, 1.060263e-14
5, -5, 6.106227e-15, -2.886580e-15
5, -4, -1.754152e-14, 2.714495e-14
5, -3, 4.196643e-14, -3.719247e-15
5, -2, -1.064704e-13, -5.673240e-14
5, -1, -1.032507e-14, -2.309264e-14
5, 0, 1.191269e-13, -3.308465e-14
5, 1, -1.108003e-13, -4.652528e-14
5, 2, -9.761636e-14, 1.176836e-14
5, 3, -7.449596e-14, 1.179612e-14
5, 4, 3.874678e-14, 8.010259e-14
5, 5, -1.376677e-13, 2.097211e-13
5, 6, 3.586020e-14, 2.081668e-14
5, 7, 2.714495e-14, -2.212119e-14
5, 8, -1.629252e-14, -9.135748e-14
5, 9, 1.662212e-14, -6.880607e-14
5, 10, 4.027334e-14, -1.282655e-14
5, 11, -5.844630e-14, 1.526557e-15
5, 12, 9.645063e-15, 9.581919e-14
5, 13, -1.140754e-14, 2.513267e-14
5, 14, -3.459733e-14, 1.666722e-14
6, -14, 5.380928e+00, -1.679212e-15
6, -13, 6.987466e-14, 2.928213e-14
6, -12, -1.771461e+01, -3.201606e-14
6, -11, -3.691492e-14, -4.246603e-14
6, -10, 1.929016e+01, -1.262879e-15
6, -9, -1.498801e-14, -1.101896e-13
6, -8, 1.450238e+01, -1.663947e-14
6, -7, 4.912737e-14, -3.683165e-14
6, -6, -1.640352e+01, -5.620504e-16
