# h,k,F.real,F.imag
-13, 5, -2.130933e-01, 6.716849e-15
-13, 6, -2.067790e-15, 4.857226e-15
-13, 7, 4.562211e-01, 2.442491e-15
-13, 8, -5.911938e-15, -3.300311e-15
-13, 9, -3.052079e-01, -2.636780e-16
-13, 10, 1.804112e-16, -4.163336e-16
-13, 11, 1.878615e-02, 3.733125e-15
-13, 12, -2.786833e-15, 2.664535e-15
-13, 13, 4.241697e-01, -4.371503e-16
-13, 14, -6.938894e-16, -1.200429e-15
-12, -14, 2.684685e-01, -6.036838e-15
-12, -13, -1.609823e-15, 3.722717e-15
-12, -12, 4.936747e+00, 1.126876e-14
-12, -11, 2.317591e-15, -5.620504e-15
-12, -10, 1.512536e+00, 7.549517e-15
-12, -9, -1.221245e-15, 4.801715e-15
-12, -8, 5.667041e+00, 2.060244e-14
-12, -7, -2.442491e-15, -2.678413e-15
-12, -6, 1.916852e+00, -9.159340e-16
-12, -5, -2.109424e-15, 4.746203e-15
-12, -4, 8.361959e+00, 1.454392e-14
-12, -3, -9.131584e-15, -6.522560e-15
-12, -2, 4.321554e-01, -1.845746e-15
-12, -1, -8.215650e-15, 3.108624e-15
-12, 0, 1.048717e+01, 1.178568e-14
-12, 1, -5.925815e-15, -5.495604e-15
-12, 2, 4.321554e-01, -7.494005e-16
-12, 3, -4.246603e-15, 2.220446e-16
-12, 4, 8.361959e+00, 6.911138e-15
-12, 5, -3.719247e-15, 4.413137e-15
-12, 6, 1.916852e+00, -3.219647e-15
-12, 7, -3.518019e-15, 1.110223e-16
-12, 8, 5.667041e+00, 4.309053e-15
-12, 9, -3.469447e-15, 1.429412e-15
-12, 10, 1.512536e+00, 1.790235e-15
-12, 11, -1.457168e-15, 5.578871e-15
-12, 12, 4.936747e+00, 1.332268e-15
-12, 13, -4.204970e-15, -3.257811e-15
-12, 14, 2.684685e-01, 1.360023e-15
-11, -14, -2.491063e-15, -2.775558e-17
-11, -13, 1.845637e+00, 5.620504e-15
-11, -12, 2.348382e-15, -7.868706e-15
-11, -11, -3.903584e-01, 5.245804e-15
-11, -10, 2.553513e-15, 1.526557e-16
-11, -9, 2.436291e+00, 8.201773e-15
-11, -8, 9.575674e-15, -3.393119e-15
-11, -7, 1.923545e+00, -3.635980e-15
-11, -6, -9.395262e-15, -3.219647e-15
-11, -5, -4.886618e-01, -1.193490e-15
-11, -4, -1.140364e-15, -8.021361e-15
-11, -3, 4.656044e+00, 8.146261e-15
-11, -2, -1.040834e-14, 2.553513e-15
-11, -1, 7.242517e-01, -1.415534e-15
-11, 0, -4.940492e-15, -1.550840e-14
-11, 1, 7.242517e-01, -8.770762e-15
-11, 2, -6.189493e-15, -6.217249e-15
-11, 3, 4.656044e+00, -1.748601e-15
-11, 4, 1.582935e-17, -5.218048e-15
-11, 5, -4.886618e-01, -1.651457e-15
-11, 6, -6.578071e-15, -6.022960e-15
-11, 7, 1.923545e+00, 2.220446e-15
-11, 8, 3.053113e-16, -2.243865e-15
-11, 9, 2.436291e+00, 9.714451e-16
-11, 10, -6.064593e-15, -4.954370e-15
-11, 11, -3.903584e-01, 2.116363e-15
-11, 12, 5.282233e-16, -2.428613e-15
-11, 13, 1.845637e+00, -3.330669e-15
-11, 14, -3.115563e-15, -2.775558e-16
-10, -14, 3.470535e+00, 4.898859e-15
-10, -13, 4.204970e-15, 2.199629e-15
-10, -12, 8.327605e-01, 4.954370e-15
-10, -11, 1.568190e-15, -1.387779e-17
-10, -10, 7.118559e+00, 1.990075e-14
-10, -9, 3.441691e-15, -6.689094e-15
-10, -8, -1.425595e+00, -9.514091e-15
-10, -7, -1.033895e-14, 5.717649e-15
-10, -6, 1.078244e+01, 1.745826e-14
-10, -5, -7.632783e-15, -5.023759e-15
-10, -4, 4.011460e-01, 1.193490e-15
-10, -3, -5.523360e-15, 9.159340e-16
-10, -2, 8.882694e+00, 9.575674e-15
-10, -1, -5.065393e-15, -5.995204e-15
-10, 0, 4.111071e+00, -8.635187e-15
-10, 1, -2.414735e-15, 1.998401e-15
-10, 2, 8.882694e+00, 6.827872e-15
-10, 3, -3.080869e-15, -2.414735e-15
-10, 4, 4.011460e-01, 3.386180e-15
-10, 5, -7.216450e-16, 3.885781e-15
-10, 6, 1.078244e+01, 3.386180e-15
-10, 7, -4.440892e-15, 9.436896e-16
-10, 8, -1.425595e+00, -3.873638e-15
-10, 9, 5.759282e-16, 3.885781e-16
-10, 10, 7.118559e+00, -7.632783e-16
-10, 11, -4.315992e-15, 5.176415e-15
-10, 12, 8.327605e-01, -2.067790e-15
-10, 13, 6.800116e-16, -3.511080e-15
-10, 14, 3.470535e+00, -5.134781e-16
-9, -14, 1.665335e-16, -6.869505e-15
-9, -13, 2.985270e-01, 8.493206e-15
-9, -12, 4.669876e-15, 3.136380e-15
-9, -11, -1.049946e+00, -1.734723e-15
-9, -10, 1.887379e-15, -5.342948e-15
-9, -9, -5.450917e-01, -1.013079e-14
-9, -8, -6.272760e-15, 1.707835e-15
-9, -7, -1.752450e-01, -2.831069e-15
-9, -6, -3.608225e-15, -5.967449e-15
-9, -5, -2.252156e+00, -1.387779e-15
-9, -4, -4.860261e-15, 2.609024e-15
-9, -3, -5.045172e-02, -7.105427e-15
-9, -2, -8.021361e-15, -1.443290e-14
-9, -1, -1.916595e+00, -7.382983e-15
-9, 0, -4.107825e-15, -6.183463e-15
-9, 1, -1.916595e+00, 2.886580e-15
-9, 2, -1.887379e-15, -5.440093e-15
-9, 3, -5.045172e-02, -4.052314e-15
-9, 4, -6.439727e-15, -4.496403e-15
-9, 5, -2.252156e+00, -4.482525e-15
-9, 6, 4.440892e-15, -5.717649e-15
-9, 7, -1.752450e-01, -2.609024e-15
-9, 8, -6.245005e-15, -2.360091e-15
-9, 9, -5.450917e-01, -1.804112e-15
-9, 10, -1.720846e-15, -6.189493e-15
-9, 11, -1.049946e+00, 3.025358e-15
-9, 12, -7.437627e-16, -2.192690e-15
-9, 13, 2.985270e-01, -1.249001e-15
-9, 14, -2.664535e-15, -1.040834e-15
-8, -14, -1.449900e-01, 2.831069e-15
-8, -13, 3.649858e-15, 4.801715e-15
-8, -12, 4.367658e+00, 1.501577e-14
-8, -11, 5.745404e-15, -1.083855e-14
-8, -10, 5.510060e-02, -6.744605e-15
-8, -9, -1.112305e-14, 3.747003e-15
-8, -8, 7.503214e+00, 1.089406e-14
-8, -7, -1.364187e-14, -8.382184e-15
-8, -6, -1.637047e+00, -2.609024e-15
-8, -5, -1.526557e-14, -1.526557e-15
-8, -4, 1.192165e+01, 1.265654e-14
-8, -3, -1.160183e-14, -2.636780e-15
-8, -2, -2.105931e+00, -6.883383e-15
-8, -1, -1.343370e-14, -3.386180e-15
-8, 0, 1.336348e+01, 7.603746e-15
-8, 1, -9.270362e-15, -2.053913e-15
-8, 2, -2.105931e+00, -1.421085e-14
-8, 3, -6.272760e-15, 3.608225e-16
-8, 4, 1.192165e+01, 1.110223e-15
-8, 5, -6.439294e-15, -2.220446e-16
-8, 6, -1.637047e+00, -4.080070e-15
-8, 7, -2.831069e-15, -1.498801e-15
-8, 8, 7.503214e+00, -2.773823e-15
-8, 9, -5.363765e-15, 9.992007e-16
-8, 10, 5.510060e-02, 2.775558e-16
-8, 11, -2.803313e-15, 4.753142e-15
-8, 12, 4.367658e+00, -2.026157e-15
-8, 13, -6.786238e-15, -4.898859e-15
-8, 14, -1.449900e-01, -2.275957e-15
-7, -14, 3.552714e-15, -3.066991e-15
-7, -13, 1.149177e+00, 9.631185e-15
-7, -12, 5.575401e-15, -3.136380e-15
-7, -11, -1.678082e-01, -5.245804e-15
-7, -10, -5.773160e-15, 5.009881e-15
-7, -9, 5.844824e-01, 2.775558e-17
-7, -8, -6.383782e-15, -4.539771e-15
-7, -7, 1.451151e+00, 7.854828e-15
-7, -6, -1.570966e-14, 6.994405e-15
-7, -5, -9.032705e-01, -2.581269e-15
-7, -4, -8.600325e-15, -2.053913e-14
-7, -3, 2.472076e+00, -6.328271e-15
-7, -2, -1.693090e-14, -5.828671e-15
-7, -1, 1.350391e-01, -7.549517e-15
-7, 0, -9.436896e-15, -4.227216e-15
-7, 1, 1.350391e-01, 6.106227e-16
-7, 2, -1.082467e-14, -4.607426e-15
-7, 3, 2.472076e+00, -7.216450e-16
-7, 4, 6.808790e-16, -2.498002e-15
-7, 5, -9.032705e-01, 4.163336e-15
-7, 6, -9.353629e-15, -4.551914e-15
-7, 7, 1.451151e+00, -3.330669e-16
-7, 8, -2.525757e-15, -7.025630e-16
-7, 9, 5.844824e-01, 1.942890e-16
-7, 10, -5.787038e-15, -2.775558e-15
-7, 11, -1.678082e-01, 3.122502e-15
-7, 12, -3.504141e-16, -8.049117e-16
-7, 13, 1.149177e+00, -2.928213e-15
-7, 14, -4.066192e-15, 6.245005e-16
-6, -14, 4.995356e+00, 1.282308e-14
-6, -13, 1.346145e-15, 3.594347e-15
-6, -12, 1.928819e+00, -2.525757e-15
-6, -11, -9.520162e-15, 1.026956e-15
-6, -10, 1.113331e+01, 1.720846e-14
-6, -9, -1.006140e-14, -8.937295e-15
-6, -8, -8.364203e-01, -2.865763e-15
-6, -7, -1.817990e-14, 1.443290e-15
-6, -6, 2.043270e+01, 2.767231e-14
-6, -5, -9.492407e-15, -7.105427e-15
-6, -4, 3.254218e+00, -1.509903e-14
-6, -3, -1.365574e-14, -9.214851e-15
-6, -2, 2.131802e+01, 1.665335e-14
-6, -1, -9.714451e-15, 6.217249e-15
-6, 0, 1.298194e+01, 3.486607e-15
-6, 1, -9.742207e-15, 9.436896e-15
-6, 2, 2.131802e+01, 1.004752e-14
-6, 3, -7.271961e-15, 7.216450e-16
-6, 4, 3.254218e+00, 2.664535e-15
-6, 5, 1.110223e-16, 1.007527e-14
-6, 6, 2.043270e+01, 8.326673e-16
-6, 7, -9.894863e-15, 3.996803e-15
-6, 8, -8.364203e-01, 2.090342e-15
-6, 9, 1.235123e-15, -3.053113e-16
-6, 10, 1.113331e+01, -3.164136e-15
-6, 11, -4.246603e-15, 7.105427e-15
-6, 12, 1.928819e+00, 4.191092e-15
-6, 13, -5.967449e-16, -5.183354e-15
-6, 14, 4.995356e+00, -1.609823e-15
-5, -14, 4.121703e-15, -4.635181e-15
-5, -13, 2.452429e+00, 1.069977e-14
-5, -12, 2.007075e-15, -1.443290e-15
-5, -11, -9.976058e-01, -7.549517e-15
-5, -10, -7.799317e-15, -4.579670e-15
-5, -9, 3.952041e+00, 1.004752e-14
-5, -8, -6.661338e-15, 9.485468e-15
-5, -7, 3.350394e+00, 6.383782e-15
-5, -6, -8.826273e-15, -6.550316e-15
-5, -5, -2.485264e+00, -1.373901e-14
-5, -4, -1.146999e-14, -6.883383e-15
-5, -3, 1.338617e+01, 1.526557e-14
-5, -2, -1.548761e-14, -1.110223e-15
-5, -1, 7.884646e-01, 1.776357e-15
-5, 0, -1.620926e-14, -1.117034e-14
-5, 1, 7.884646e-01, 1.776357e-15
-5, 2, 1.443290e-15, 3.330669e-16
-5, 3, 1.338617e+01, 3.802514e-15
-5, 4, -5.859896e-15, -5.551115e-16
-5, 5, -2.485264e+00, 4.829470e-15
-5, 6, 2.553513e-15, -4.329870e-15
-5, 7, 3.350394e+00, 6.661338e-16
-5, 8, -4.274359e-15, 2.938622e-15
-5, 9, 3.952041e+00, 3.247402e-15
-5, 10, -3.524958e-15, -3.830269e-15
-5, 11, -9.976058e-01, 1.142142e-14
-5, 12, -2.354020e-15, 6.938894e-16
-5, 13, 2.452429e+00, -6.203371e-15
-5, 14, -1.873501e-15, 2.706169e-15
-4, -14, -5.660707e-01, -7.993606e-15
-4, -13, -6.800116e-15, 8.673617e-15
-4, -12, 7.111945e+00, 9.742207e-15
-4, -11, -2.636780e-15, -9.353629e-15
-4, -10, 1.261189e+00, 3.164136e-15
-4, -9, -1.221245e-14, 2.636780e-15
-4, -8, 1.034531e+01, 1.062865e-14
-4, -7, -1.196265e-14, -1.137979e-14
-4, -6, 2.198228e+00, -1.676437e-14
-4, -5, -1.137979e-14, -1.054712e-15
-4, -4, 2.445270e+01, 1.865175e-14
-4, -3, -1.931788e-14, -1.665335e-15
-4, -2, -5.512773e+00, -1.054712e-14
-4, -1, -1.715295e-14, 1.665335e-15
-4, 0, 4.421910e+01, 1.491045e-14
-4, 1, -5.939693e-15, 5.107026e-15
-4, 2, -5.512773e+00, -6.106227e-15
-4, 3, 5.329071e-15, -4.329870e-15
-4, 4, 2.445270e+01, -1.110223e-16
-4, 5, -8.104628e-15, 7.216450e-15
-4, 6, 2.198228e+00, 3.885781e-16
-4, 7, 8.326673e-17, 1.498801e-15
-4, 8, 1.034531e+01, -5.429684e-15
-4, 9, -4.080070e-15, 2.359224e-15
-4, 10, 1.261189e+00, -5.301315e-15
-4, 11, -3.275158e-15, 7.049916e-15
-4, 12, 7.111945e+00, -4.940492e-15
-4, 13, -5.356826e-15, -5.148659e-15
-4, 14, -5.660707e-01, 7.258083e-15
-3, -14, -5.703771e-15, -5.828671e-15
-3, -13, -1.179507e-02, 6.675216e-15
-3, -12, -5.995204e-15, -7.355228e-15
-3, -11, -1.106828e+00, 1.637579e-15
-3, -10, -1.132427e-14, 7.632783e-15
-3, -9, -2.447829e+00, -1.112999e-14
-3, -8, -1.032507e-14, -9.048318e-15
-3, -7, -1.058385e+00, -8.271162e-15
-3, -6, -1.459943e-14, 2.053913e-15
-3, -5, -5.076296e+00, -5.828671e-15
-3, -4, -1.276149e-14, -6.883383e-15
-3, -3, -5.755870e+00, -1.054712e-15
-3, -2, -2.309264e-14, -6.883383e-15
-3, -1, -7.351693e+00, -6.661338e-15
-3, 0, 6.661338e-15, -2.971924e-15
-3, 1, -7.351693e+00, -2.664535e-15
-3, 2, -9.214851e-15, -9.547918e-15
-3, 3, -5.755870e+00, -5.884182e-15
-3, 4, 4.331605e-15, -6.106227e-15
-3, 5, -5.076296e+00, -2.275957e-15
-3, 6, -3.774758e-15, -9.825474e-15
-3, 7, -1.058385e+00, -1.998401e-15
-3, 8, -4.107825e-15, -1.030426e-15
-3, 9, -2.447829e+00, 1.942890e-16
-3, 10, -7.022161e-15, -5.717649e-15
-3, 11, -1.106828e+00, 9.034440e-15
-3, 12, -2.697495e-16, -9.436896e-16
-3, 13, -1.179507e-02, -1.526557e-16
-3, 14, -6.050715e-15, 1.207368e-15
-2, -14, 5.545587e+00, 1.333655e-14
-2, -13, 4.718448e-16, 1.915135e-15
-2, -12, -1.113916e+00, -5.107026e-15
-2, -11, -1.407208e-14, -3.039236e-15
-2, -10, 1.081677e+01, 1.124101e-14
-2, -9, -1.369738e-14, -6.272760e-15
-2, -8, -2.167660e+00, -5.476522e-15
-2, -7, -1.681988e-14, -4.107825e-15
-2, -6, 1.979101e+01, 1.465494e-14
-2, -5, -1.398881e-14, -1.326717e-14
-2, -4, -1.671254e+00, -6.994405e-15
-2, -3, -1.953993e-14, -1.554312e-15
-2, -2, 4.440662e+01, 1.654232e-14
-2, -1, 1.110223e-16, -5.107026e-15
-2, 0, -9.713971e-01, -6.658076e-15
-2, 1, 1.665335e-15, 4.440892e-16
-2, 2, 4.440662e+01, -2.664535e-15
-2, 3, -5.329071e-15, -7.660539e-15
-2, 4, -1.671254e+00, -4.440892e-16
-2, 5, -1.776357e-15, 1.254552e-14
-2, 6, 1.979101e+01, -8.548717e-15
-2, 7, -1.271205e-14, -1.609823e-15
-2, 8, -2.167660e+00, 9.311996e-15
-2, 9, -2.914335e-16, 9.436896e-16
-2, 10, 1.081677e+01, -8.854029e-15
-2, 11, -7.577272e-15, 8.826273e-15
-2, 12, -1.113916e+00, 3.747003e-15
-2, 13, -3.247402e-15, -1.429412e-15
-2, 14, 5.545587e+00, -6.106227e-15
-1, -14, -6.536438e-15, -5.481726e-15
-1, -13, 2.171906e+00, 9.284240e-15
-1, -12, -6.384650e-15, 3.247402e-15
-1, -11, -8.892688e-01, -6.716849e-15
-1, -10, -1.296185e-14, -6.467049e-15
-1, -9, 3.132060e+00, -1.720846e-15
-1, -8, -1.249001e-14, -3.186687e-15
-1, -7, 3.582283e+00, -5.495604e-15
-1, -6, -6.217249e-15, 3.719247e-15
-1, -5, -3.541686e+00, -2.886580e-15
-1, -4, -1.786071e-14, -2.997602e-15
-1, -3, 1.882755e+01, 1.298961e-14
-1, -2, 3.552714e-15, -1.110223e-15
-1, -1, 3.318396e+00, -6.661338e-16
-1, 0, -4.884981e-15, -3.581719e-15
-1, 1, 3.318396e+00, 4.440892e-16
-1, 2, 8.881784e-16, 1.776357e-15
-1, 3, 1.882755e+01, -3.552714e-15
-1, 4, -1.067028e-14, -7.771561e-16
-1, 5, -3.541686e+00, 3.719247e-15
-1, 6, -8.160139e-15, -4.107825e-15
-1, 7, 3.582283e+00, -3.497203e-15
-1, 8, -8.049117e-15, 3.759146e-15
-1, 9, 3.132060e+00, -8.104628e-15
-1, 10, -5.079270e-15, -2.192690e-15
-1, 11, -8.892688e-01, 1.329492e-14
-1, 12, -5.554585e-15, 4.690692e-15
-1, 13, 2.171906e+00, -2.303713e-15
-1, 14, -1.873501e-15, -2.498002e-16
0, -14, -3.354201e-01, -7.355228e-16
0, -13, -1.082467e-14, 1.063039e-14
0, -12, 1.048717e+01, 1.179612e-14
0, -11, -4.440892e-15, -1.550149e-14
0, -10, 4.111071e+00, -8.631984e-15
0, -9, -4.093947e-15, -6.161738e-15
0, -8, 1.336348e+01, 7.596354e-15
0, -7, -9.325873e-15, -3.996803e-15
0, -6, 1.298194e+01, 3.497203e-15
0, -5, -1.576517e-14, -1.137979e-14
0, -4, 4.421910e+01, 1.487699e-14
0, -3, 6.661338e-15, -3.441691e-15
0, -2, -9.713971e-01, -6.661338e-15
0, -1, -4.662937e-15, -3.552714e-15
0, 0, 1.785201e+02, 0.000000e+00
0, 1, -4.662937e-15, 3.552714e-15
0, 2, -9.713971e-01, 6.661338e-15
0, 3, 6.661338e-15, 3.441691e-15
0, 4, 4.421910e+01, -1.487699e-14
0, 5, -1.576517e-14, 1.137979e-14
0, 6, 1.298194e+01, -3.497203e-15
0, 7, -9.325873e-15, 3.996803e-15
0, 8, 1.336348e+01, -7.596354e-15
0, 9, -4.093947e-15, 6.161738e-15
0, 10, 4.111071e+00, 8.631984e-15
0, 11, -4.440892e-15, 1.550149e-14
0, 12, 1.048717e+01, -1.179612e-14
0, 13, -1.082467e-14, -1.063039e-14
0, 14, -3.354201e-01, 7.355228e-16
1, -14, -1.873501e-15, 2.498002e-16
1, -13, 2.171906e+00, 2.303713e-15
1, -12, -5.554585e-15, -4.690692e-15
1, -11, -8.892688e-01, -1.329492e-14
1, -10, -5.079270e-15, 2.192690e-15
1, -9, 3.132060e+00, 8.104628e-15
1, -8, -8.049117e-15, -3.759146e-15
1, -7, 3.582283e+00, 3.497203e-15
1, -6, -8.160139e-15, 4.107825e-15
1, -5, -3.541686e+00, -3.719247e-15
1, -4, -1.067028e-14, 7.771561e-16
1, -3, 1.882755e+01, 3.552714e-15
1, -2, 8.881784e-16, -1.776357e-15
1, -1, 3.318396e+00, -4.440892e-16
1, 0, -4.884981e-15, 3.581719e-15
1, 1, 3.318396e+00, 6.661338e-16
1, 2, 3.552714e-15, 1.110223e-15
1, 3, 1.882755e+01, -1.298961e-14
1, 4, -1.786071e-14, 2.997602e-15
1, 5, -3.541686e+00, 2.886580e-15
1, 6, -6.217249e-15, -3.719247e-15
1, 7, 3.582283e+00, 5.495604e-15
1, 8, -1.249001e-14, 3.186687e-15
1, 9, 3.132060e+00, 1.720846e-15
1, 10, -1.296185e-14, 6.467049e-15
1, 11, -8.892688e-01, 6.716849e-15
1, 12, -6.384650e-15, -3.247402e-15
1, 13, 2.171906e+00, -9.284240e-15
1, 14, -6.536438e-15, 5.481726e-15
2, -14, 5.545587e+00, 6.106227e-15
2, -13, -3.247402e-15, 1.429412e-15
2, -12, -1.113916e+00, -3.747003e-15
2, -11, -7.577272e-15, -8.826273e-15
2, -10, 1.081677e+01, 8.854029e-15
2, -9, -2.914335e-16, -9.436896e-16
2, -8, -2.167660e+00, -9.311996e-15
2, -7, -1.271205e-14, 1.609823e-15
2, -6, 1.979101e+01, 8.548717e-15
2, -5, -1.776357e-15, -1.254552e-14
2, -4, -1.671254e+00, 4.440892e-16
2, -3, -5.329071e-15, 7.660539e-15
2, -2, 4.440662e+01, 2.664535e-15
2, -1, 1.665335e-15, -4.440892e-16
2, 0, -9.713971e-01, 6.658076e-15
2, 1, 1.110223e-16, 5.107026e-15
2, 2, 4.440662e+01, -1.654232e-14
2, 3, -1.953993e-14, 1.554312e-15
2, 4, -1.671254e+00, 6.994405e-15
2, 5, -1.398881e-14, 1.326717e-14
2, 6, 1.979101e+01, -1.465494e-14
2, 7, -1.681988e-14, 4.107825e-15
2, 8, -2.167660e+00, 5.476522e-15
2, 9, -1.369738e-14, 6.272760e-15
2, 10, 1.081677e+01, -1.124101e-14
2, 11, -1.407208e-14, 3.039236e-15
2, 12, -1.113916e+00, 5.107026e-15
2, 13, 4.718448e-16, -1.915135e-15
2, 14, 5.545587e+00, -1.333655e-14
3, -14, -6.050715e-15, -1.207368e-15
3, -13, -1.179507e-02, 1.526557e-16
3, -12, -2.697495e-16, 9.436896e-16
3, -11, -1.106828e+00, -9.034440e-15
3, -10, -7.022161e-15, 5.717649e-15
3, -9, -2.447829e+00, -1.942890e-16
3, -8, -4.107825e-15, 1.030426e-15
3, -7, -1.058385e+00, 1.998401e-15
3, -6, -3.774758e-15, 9.825474e-15
3, -5, -5.076296e+00, 2.275957e-15
3, -4, 4.331605e-15, 6.106227e-15
3, -3, -5.755870e+00, 5.884182e-15
3, -2, -9.214851e-15, 9.547918e-15
3, -1, -7.351693e+00, 2.664535e-15
3, 0, 6.661338e-15, 2.971924e-15
3, 1, -7.351693e+00, 6.661338e-15
3, 2, -2.309264e-14, 6.883383e-15
3, 3, -5.755870e+00, 1.054712e-15
3, 4, -1.276149e-14, 6.883383e-15
3, 5, -5.076296e+00, 5.828671e-15
3, 6, -1.459943e-14, -2.053913e-15
3, 7, -1.058385e+00, 8.271162e-15
3, 8, -1.032507e-14, 9.048318e-15
3, 9, -2.447829e+00, 1.112999e-14
3, 10, -1.132427e-14, -7.632783e-15
3, 11, -1.106828e+00, -1.637579e-15
3, 12, -5.995204e-15, 7.355228e-15
3, 13, -1.179507e-02, -6.675216e-15
3, 14, -5.703771e-15, 5.828671e-15
4, -14, -5.660707e-01, -7.258083e-15
4, -13, -5.356826e-15, 5.148659e-15
4, -12, 7.111945e+00, 4.940492e-15
4, -11, -3.275158e-15, -7.049916e-15
4, -10, 1.261189e+00, 5.301315e-15
4, -9, -4.080070e-15, -2.359224e-15
4, -8, 1.034531e+01, 5.429684e-15
4, -7, 8.326673e-17, -1.498801e-15
4, -6, 2.198228e+00, -3.885781e-16
4, -5, -8.104628e-15, -7.216450e-15
4, -4, 2.445270e+01, 1.110223e-16
4, -3, 5.329071e-15, 4.329870e-15
4, -2, -5.512773e+00, 6.106227e-15
4, -1, -5.939693e-15, -5.107026e-15
4, 0, 4.421910e+01, -1.491045e-14
4, 1, -1.715295e-14, -1.665335e-15
4, 2, -5.512773e+00, 1.054712e-14
4, 3, -1.931788e-14, 1.665335e-15
4, 4, 2.445270e+01, -1.865175e-14
4, 5, -1.137979e-14, 1.054712e-15
4, 6, 2.198228e+00, 1.676437e-14
4, 7, -1.196265e-14, 1.137979e-14
4, 8, 1.034531e+01, -1.062865e-14
4, 9, -1.221245e-14, -2.636780e-15
4, 10, 1.261189e+00, -3.164136e-15
4, 11, -2.636780e-15, 9.353629e-15
4, 12, 7.111945e+00, -9.742207e-15
4, 13, -6.800116e-15, -8.673617e-15
4, 14, -5.660707e-01, 7.993606e-15
5, -14, -1.873501e-15, -2.706169e-15
5, -13, 2.452429e+00, 6.203371e-15
5, -12, -2.354020e-15, -6.938894e-16
5, -11, -9.976058e-01, -1.142142e-14
5, -10, -3.524958e-15, 3.830269e-15
5, -9, 3.952041e+00, -3.247402e-15
5, -8, -4.274359e-15, -2.938622e-15
5, -7, 3.350394e+00, -6.661338e-16
5, -6, 2.553513e-15, 4.329870e-15
5, -5, -2.485264e+00, -4.829470e-15
5, -4, -5.859896e-15, 5.551115e-16
5, -3, 1.338617e+01, -3.802514e-15
5, -2, 1.443290e-15, -3.330669e-16
5, -1, 7.884646e-01, -1.776357e-15
5, 0, -1.620926e-14, 1.117034e-14
5, 1, 7.884646e-01, -1.776357e-15
5, 2, -1.548761e-14, 1.110223e-15
5, 3, 1.338617e+01, -1.526557e-14
5, 4, -1.146999e-14, 6.883383e-15
5, 5, -2.485264e+00, 1.373901e-14
5, 6, -8.826273e-15, 6.550316e-15
5, 7, 3.350394e+00, -6.383782e-15
5, 8, -6.661338e-15, -9.485468e-15
5, 9, 3.952041e+00, -1.004752e-14
5, 10, -7.799317e-15, 4.579670e-15
5, 11, -9.976058e-01, 7.549517e-15
5, 12, 2.007075e-15, 1.443290e-15
5, 13, 2.452429e+00, -1.069977e-14
5, 14, 4.121703e-15, 4.635181e-15
6, -14, 4.995356e+00, 1.609823e-15
6, -13, -5.967449e-16, 5.183354e-15
6, -12, 1.928819e+00, -4.191092e-15
6, -11, -4.246603e-15, -7.105427e-15
6, -10, 1.113331e+01, 3.164136e-15
6, -9, 1.235123e-15, 3.053113e-16
6, -8, -8.364203e-01, -2.090342e-15
6, -7, -9.894863e-15, -3.996803e-15
6, -6, 2.043270e+01, -8.326673e-16
