code,group,loss0,loss1,loss2,loss3,loss4
10160,P m -3 m,0.0001669664687259,0.0002675193660491,0.0001783625138168,0.0003816731770833,0.0001775778096164
10172,P n -3 Z,0.0015346383076821,0.0012839027882905,0.0203650047833176,0.0103744587793758,0.0037354641994666
10179,F m -3 m,0.0004237703046904,0.0004698303762374,0.0011497681180314,0.0008548319756824,0.001261887893178
10180,F m -3 m,0.0004508754520496,0.0006400060598687,0.0011634159638119,0.0006287939884899,0.0012541872792315
10181,F m -3 m,0.0005509918811274,0.0005345299884659,0.0011346578689686,0.0010065746197375,0.0013439964872284
10197,P n -3 n Z,0.0015282959078238,0.0004215569882977,0.0013230807411812,0.000630091190888,0.0019521037581699
102010,I m -3 m,0.0088156147875818,0.0114551729277802,0.0100006401534268,0.0032993817356907,0.0043047304897755
102032,P m -3,0.0018525814890906,0.0017956481957059,0.0195511285473132,0.0030195595969699,0.0024334418778233
102038,F d -3 m Z,0.000366264440059,0.0029721197225827,0.0021962227944181,0.0005445049304954,0.0089378765829261
102039,P -4 3 m,0.0128769912338416,0.000551484667856,0.0009565760089268,0.019441902603564,0.0012243290966814
102045,I m -3 m,0.020834755375036,0.0152021805390357,0.0266233887281935,0.0145805981323294,0.0162090029600998
102056,P -4 3 m,0.0008848037338403,0.0006422963448552,0.0006006262990796,0.010865497757774,0.0088698926644801
102072,P -4 3 m,0.0014458775621154,0.0011941339418732,0.0077272985825761,0.0029870938686444,0.0010300265748149
102089,I 2 3,0.0029635039332828,0.0032176561073265,0.0050433511525014,0.0103155440140209,0.0647271519667912
102148,I m -3 m,0.0226156162143169,0.0152993214749139,0.0187392403537704,0.0117385431309474,0.0150382242932408
102273,P m -3 n,0.0029511561058247,0.0019402543492886,0.0059447406796663,0.000805378715518,0.0036040084117287
1023,I -4 3 m,0.0035891271911644,0.001091395887399,0.0053170092332276,0.0043752722060025,0.0034351562124544
102351,P m -3 n,0.0006417190804017,0.0034437485357194,0.0019291746263455,0.0023833672370603,0.0006834182240604
102352,P m -3 n,0.0021802536884852,0.0060299796427453,0.0041131096663542,0.0011541149662989,0.0021921434589461
102353,P m -3 n,0.0069907701515041,0.0024616048740268,0.0129018708624693,0.0013404803365892,0.0078352151215876
102354,P m -3 n,0.0085978021148723,0.0027750744905805,0.0145605956843527,0.0021444341944805,0.0099094774245486
102356,P m -3 n,0.0034373826698266,0.0121280971411241,0.0066008622735242,0.0187517580753198,0.0043745513294164
102358,P m -3 n,0.00099599237673,0.0085428362138365,0.0033423151927747,0.0022942394827111,0.0015285061634947
102359,P m -3 n,0.000434950462262,0.0005888594906406,0.0015901298478949,0.0012662675938941,0.00082129995074
102381,I m -3 m,0.0167439806805078,0.014080070428141,0.0160008301344437,0.0122902934343164,0.0154285648849003
102382,I m -3 m,0.021639852498138,0.0155900816017282,0.0190114792087181,0.0121309121266462,0.0154126699316371
102383,I m -3 m,0.0156340691530905,0.0125819283749041,0.0146999660962734,0.0126740719840329,0.0151512667528718
10251,F 2 3,0.0026596563295968,0.0010173136158568,0.0016216090641219,0.0020398564028858,0.0015746507127666
102513,F m -3 c,0.0057570743524125,0.0089731037942135,0.0040507988964583,0.0076603509242236,0.0178172025933543
10255,F d -3 c Z,0.0009025562584102,0.0021345831531141,0.0009900038446751,0.0013408642409168,0.0015809827875696
102606,F d -3 m S,0.1449756553969636,0.1555925333330323,0.1494755519586818,0.1454533206128665,0.145239604171173
102712,I 21 3,0.0021352129814855,0.002007748296929,0.0756362430465442,0.0012609257857554,0.0007862867496875
102758,I -4 3 m,0.0093222633722611,0.0041540222285299,0.0214017970852553,0.0159715689278163,0.0121816297367602
10288,P m -3 m,0.0006398558772467,0.0002918095278859,0.0003363443071775,0.0001898430366325,0.0002783184352172
102918,I m -3,0.2062208354734322,0.1351952374086818,0.1725240479923545,0.0133472252258746,0.2125326769226337
102990,F m -3 c,0.0217069371981336,0.0063826910398043,0.0123261063578313,0.025484068627451,0.0089418958453477
103090,F m -3 c,0.0042188260299524,0.001168117618524,0.0017276473817161,0.0053855197294908,0.001582771838055
103158,I -4 3 m,0.0010172319540561,0.001109105234465,0.0009946876652008,0.0026638229587178,0.0006260071622092
103347,F d -3 m Z,0.0065277899801157,0.0039957391312836,0.0170866655102611,0.0042069916393334,0.0034244613324803
10335,P m -3 n,0.0027452097375409,0.0016068723943314,0.0023007714881296,0.002768743354419,0.0179994276164817
103395,I -4 3 m,0.0019028748332972,0.0011488745314301,0.0024810094074394,0.0182271842560554,0.0018486992683102
103434,I -4 3 d,0.0050628091884729,0.0110439522584465,0.0080274760984357,0.0168262873278909,0.0113936121323531
103446,F m -3 c,0.0485239404240568,0.0318920438503215,0.0370832798307747,0.0532667432973505,0.0443071991166262
10362,F d -3 m Z,0.0032499406778643,0.0009002669120649,0.0037789223570862,0.0006321777906934,0.0004554898131127
103620,P m -3,0.0045941155069563,0.0035338552930363,0.0136495419054567,0.0046170042772009,0.0084082491184281
10363,F d -3 m Z,0.0027446709573842,0.0031339856140067,0.004433647252559,0.0016183031691536,0.0014991980247981
10364,F d -3 m S,0.0099539605785639,0.0064194200773135,0.0104381174383051,0.00508299467152,0.0041041691071343
103708,I -4 3 m,0.0008475143274221,0.007203900880971,0.0031169107885188,0.0112512014609773,0.0023378966323049
103711,F -4 3 m,0.0005241655102604,0.0011153246723014,0.0010788293564974,0.0725738917273371,0.0032344981497503
103737,I 2 3,0.0079898619220976,0.0030030930111015,0.002687738602641,0.0385104990793809,0.0023449805588596
103863,I 2 3,0.0302482546902024,0.000858637227869,0.0019989391475033,0.0014638318945837,0.04012685175173
103910,I m -3 m,0.001347010464725,0.0008834023422481,0.0007417876387687,0.0006212444958068,0.0031524571378796
103939,I 21 3,0.001075394867659,0.001476840525579,0.0011646756205545,0.0012523428489042,0.0022501036260091
103975,P 21 3,0.0007351983762254,0.0033221024891269,0.0008698464833236,0.0003740101087922,0.0011336995161115
104070,F -4 3 m,0.0021940958330329,0.0013976220083621,0.0135083674247887,0.0014205304900759,0.0082873699418491
104100,I m -3,0.0020991738453959,0.0014075396932669,0.0076694304023692,0.0037217957035754,0.0077377297043202
104129,P m -3 n,0.0123026806847131,0.0021488918024318,0.0195949095975707,0.0043382841034695,0.0142591913641992
104196,F -4 3 m,0.002350909956507,0.0054087022944901,0.0034522976814807,0.00292018563323,0.0038018890345661
10420,I -4 3 d,0.0012131376754132,0.0004165399500792,0.0038224236922099,0.0019954061013191,0.0017107837505405
10438,F m -3 m,0.0033380913065288,0.0015567433123678,0.0021937907745818,0.0020891604190696,0.0017764417156261
104380,F d -3 m S,0.0014814023227244,0.002075202821631,0.0032858362018214,0.002199295906322,0.0015611023629733
10439,F m -3 m,0.0027013554732554,0.0014691971687571,0.0033283444543565,0.0023757191870314,0.0025772924250888
104393,P 41 3 2,0.0018816549674403,0.0028155806210351,0.0024248936707035,0.003348776800089,0.0019306407841935
10440,I -4 3 d,0.0114552207984918,0.0051994106082992,0.0077573857936246,0.0060778175010808,0.0081383380941222
10441,I -4 3 d,0.0126350310727865,0.0162285989763544,0.0210071847366383,0.0112836897166962,0.0183993141910543
104616,P 21 3,0.017388997208106,0.125779005708438,0.0139496114775574,0.0149185925710673,0.0051323625153185
104654,I -4 3 m,0.0136822009939094,0.00326663535359,0.0194471927864277,0.0099310952743541,0.0260076934802723
104715,P m -3 n,0.0040800460234645,0.0027258878045704,0.0082738891742363,0.0031418617538928,0.0059760725291954
104766,F 2 3,0.0529008346023764,0.1178554503526269,0.021358560447003,0.0127596713854051,0.0838213986958121
10480,P 43 3 2,0.0049922543312669,0.00189739879944,0.0156038280048545,0.007790319904003,0.007462508785683
104861,F -4 3 m,0.0016720647932886,0.0009854401702469,0.0086042975132757,0.003461754493464,0.0256129037284328
104862,P 41 3 2,0.0075813417240362,0.0049834677092342,0.0063123802293584,0.0077915936403663,0.0052082591806637
104888,I -4 3 m,0.005793442951629,0.0012318776507232,0.001821112597919,0.0021808713145184,0.0019096480695525
104898,P m -3,0.0023263823183991,0.0027746586724456,0.0011891234741445,0.0009969404045318,0.0017723360981953
104935,F d -3 m S,0.1403220938536264,0.1470746386981564,0.1431631079017094,0.1389139797118301,0.1398320263690655
1050,I m -3 m,0.0238550940443578,0.0136484127198679,0.018551528033089,0.0208125837268118,0.0073082355644461
1051,I m -3 m,0.0056028077016652,0.0111525971831746,0.0071718031000696,0.0599124519791054,0.0076688709721018
10510,F -4 3 m,0.0030814357759036,0.115677570488211,0.018269963775951,0.0065829126342629,0.0042173795835736
105162,F d -3 m Z,0.0033271598889249,0.0046550596149918,0.0029341873468137,0.0046600982419623,0.0032554420550389
105167,I -4 3 d,0.0093725707960882,0.0608451620921031,0.0106433983098451,0.004981933030565,0.002844669117647
105170,F d -3 m S,0.0056384413446749,0.0036336263020833,0.0025813304603398,0.0055224121281476,0.0085068130346501
105172,F m -3 c,0.0050342125399481,0.0007490452139801,0.0008692410596284,0.0502363893244198,0.0008940099285731
105173,F m -3 c,0.0007878617899365,0.0003832078557525,0.0004679146091647,0.0012537160812548,0.0020476921811923
105208,I -4 3 m,0.0022940226565503,0.0019857380950235,0.0024940752955594,0.0054836284046399,0.0066578115238129
105374,I -4 3 d,0.0003584277231112,0.0007522272082852,0.0007241580762206,0.0011326895379781,0.0013701855205929
105431,F -4 3 m,0.0148606605632453,0.028198794108636,0.0012848977481617,0.0015064884524581,0.0013796141733347
105432,F -4 3 m,0.0029957556513721,0.001504818609429,0.0043341033947278,0.0034610458192162,0.0010865797184376
105475,I -4 3 m,0.0010394364547289,0.0023397926879084,0.0022465358500937,0.0008735850919718,0.0021282886239667
105510,F d -3 m S,0.0103699823985962,0.0048296103061322,0.0041857370437451,0.0014648709706002,0.0148993260179377
105544,I m -3,0.0004667600802575,0.0005271804263984,0.0011361296586648,0.0007128192882544,0.000939970504133
105545,I m -3,0.0008819005160274,0.0007800400912509,0.001004313432634,0.0009345132431036,0.001364368759912
105565,F -4 3 m,0.005361494264526,0.0235287237405673,0.0014969481013912,0.0023700845227796,0.0006060657259227
105756,I -4 3 m,0.0021146342076964,0.0008152213091118,0.0037437805621637,0.001018589229503,0.001549944732795
105891,I -4 3 m,0.0013592888327205,0.0007460903708909,0.0012724063085711,0.0018013776627378,0.0071929262858632
105922,P m -3,0.0098575217464433,0.0073813519740002,0.0106102220299882,0.0111082510708017,0.0046797073991975
105923,I m -3,0.0053545783547795,0.0148695870428443,0.0271551957179962,0.0037615650005406,0.0067931589187451
105936,P m -3 n,0.0011698916507472,0.0156746278474623,0.0030049778030085,0.0016932105064758,0.0015499785238849
106043,I m -3,0.0080906607434641,0.0015321086691416,0.0181702856924034,0.01655088055826,0.0411904845041593
106238,F d -3 m S,0.0111451631433821,0.0014052841380118,0.0002747750639778,0.0253779570958296,0.040479107907714
106251,F -4 3 m,0.0008770411695621,0.0011448280484068,0.037818311128832,0.0011612589659025,0.001286084190876
106322,I -4 3 d,0.0009138790894727,0.0035942747005359,0.002015822490148,0.0027507618013506,0.0017171092548538
106361,F d -3 m S,0.1235732237901284,0.0004140478571943,0.0110361831236787,0.017170825974383,0.0297265700091325
106380,F m -3 c,0.0012972709189373,0.0022740662020015,0.0017400468344506,0.0018148152528473,0.0015906376528858
106400,F -4 3 m,0.0035362140988443,0.0015109723423682,0.0216345951677233,0.0029082404829273,0.0039015661794743
106482,F d -3 m S,0.0054552504595585,0.0047699005115216,0.0076075270028353,0.0044577562566077,0.0038098515294598
106534,I m -3,0.0227393000513633,0.005286975524738,0.0187105085408864,0.0181040457696565,0.0145430402744739
106556,P -4 3 m,0.0049004561421684,0.0009317799193819,0.0006543203410346,0.0006328977286379,0.0008907772476331
106567,P -4 3 m,0.0013864005505694,0.0014594756599023,0.0046786598754084,0.0020640029525902,0.0023491133968905
106646,F d -3 m S,0.0115697219068394,0.0139468734606286,0.0124916000982197,0.0150339619226979,0.002525761951533
106670,F -4 3 m,0.2906041790567313,0.0028080470852556,0.0113085149041236,0.3487963998597302,0.3192394141901554
106701,F d -3 m S,0.0104730114319011,0.0096243942008481,0.0100284314476401,0.011119209709006,0.0096326157607648
106706,F d -3 m Z,0.1059543007422041,0.0833775339562937,0.1035445783322528,0.0401714137516217,0.1509072278765978
106707,F d -3 m Z,0.308058664335839,0.0643619350505203,0.0811586345245794,0.037345486486567,0.3019015475943783
10672,F d -3 m Z,0.0068486626612961,0.4970214224246929,0.006300964472799,0.0027270244992911,0.004852699945634
106748,P m -3 m,0.0014335381824297,0.0022238263603541,0.0023441329656862,0.0893585653279361,0.0020824876174427
106781,F -4 3 m,0.0023906097940094,0.0007891317717343,0.0014259915056709,0.0011060799932718,0.0325413696805304
106808,F -4 3 m,0.0001985695856161,0.0006139672091262,0.001226041178573,0.0007554636437908,0.0249008456783421
106950,F d -3 m S,0.0050404169595227,0.0034407918153475,0.0033812659944492,0.0045629000489593,0.0052802595456073
106997,F d -3 m S,0.0070093674533231,0.0060420834234428,0.0070331047553825,0.0018788099453935,0.0067781434724624
106998,I m -3 m,0.1204159598696996,0.151479711829583,0.1828697045607455,0.0484121904736156,0.0498033734020571
107145,I m -3 m,0.3223506311800254,0.4714527061782226,0.176330024810162,0.4602341065485699,0.0160837900762323
107215,F -4 3 m,0.0152075983771273,0.0263673921238227,0.0119331647908853,0.0098290499372234,0.0300539587388266
107216,F -4 3 m,0.0490726082291057,0.1130152071168517,0.0321403323316166,0.0228071347258275,0.0637034415098745
107394,I -4 3 d,0.0097738465599175,0.0179673842767804,0.0161048691458813,0.0338177088965191,0.0083242059844779
107469,I a -3 d,0.0233504006496901,0.0177712917657879,0.0398297285749459,0.0400820785575258,0.0443841038828229
107528,F m -3 c,0.0009476758112865,0.0005021412287341,0.0005458950583909,0.0013946343128244,0.00577564349499
107533,F m -3 c,0.002268087995002,0.0003514188878676,0.0016489413626969,0.0011496282604646,0.0036213545045776
107538,P m -3 m,0.0031842620626682,0.004600874663591,0.0115478365442375,0.0127828623981756,0.0419295538374659
107542,F m -3 c,0.013158237291547,0.0053555367076363,0.0045158281219964,0.0033113447201797,0.0054788948361206
107543,F m -3,0.0043243124264105,0.0012762078061923,0.0015167018094002,0.0034670146398019,0.0026847246251441
107551,I m -3,0.0024949031772634,0.0002224260951316,0.0007211619329104,0.0003697796520569,0.00309286279616
107574,P m -3 m,0.0107638813797579,0.0107979324733875,0.0089525541183078,0.012543702204381,0.011210027017854
107576,I -4 3 m,0.0023569895367767,0.0045163143382353,0.003840542286921,0.0028914923046425,0.0055923212000791
107585,F d -3 m Z,0.0001538611576677,0.0002184331146674,0.0004744437986591,0.0001287177708093,0.001175153674368
107598,I -4 3 m,0.0090364358059411,0.0012897139171232,0.0153547670217001,0.0013598398152152,0.0139172912386481
107599,I -4 3 m,0.0103399787266332,0.0011299102208284,0.0170103014015049,0.0016249205909385,0.014695398667281
107605,I m -3,0.0010629334645929,0.0058242576097532,0.0121023924467163,0.0166826470362954,0.0018904453440382
107636,F d -3 m Z,0.0006083137720467,0.0004683032066993,0.0001531919063581,0.0010742037317377,0.0008325373654363
107648,F d -3 m S,0.006221700900795,0.0044654512387059,0.0058241599910488,0.0072423166570547,0.0069062135807138
107649,F d -3 m S,0.0259887770403823,0.0274059349919516,0.0259771688623378,0.0290195740520482,0.025084565957205
107670,F d -3 m Z,0.0017256067753387,0.0001902832594434,0.0017026325887278,0.0021459360207013,0.0025163182805291
107671,F d -3 m Z,0.0061963435037002,0.0014683129685697,0.0004876242010284,0.006375226024846,0.0044683460087466
107690,P -4 3 m,0.0152336419210764,0.028045608772768,0.017473611036021,0.0197282332816718,0.0202109493268829
107708,F d -3 m S,0.0054623231224165,0.0039862241235341,0.0053417987522824,0.0064706220263838,0.0053411435805936
107808,P 43 3 2,0.0009501444381367,0.0007808689115964,0.0013976680017901,0.0006596433763455,0.0388506458228218
107845,F d -3 m S,0.0098714596324142,0.0011694138822808,0.0049767254481444,0.0006931228373702,0.0011509611312355
107850,F d -3 m S,0.0125681162668815,0.0014914410923682,0.0070513397416251,0.0018107800335206,0.0020226604926591
107946,F -4 3 m,0.0083830681859139,0.0161531444111043,0.0126547669466077,0.0073926504003867,0.0102824024638962
108001,F d -3 m S,0.0024134319207156,0.0030981060469531,0.0038628012287942,0.0033026791828863,0.0020024834573841
108048,F d -3 c Z,0.0062614401612359,0.0084284561902272,0.0059201163614955,0.0298948562076496,0.0071688623366012
108075,P 41 3 2,0.0026563072571247,0.0014356811007185,0.0017888458615676,0.0005695112757112,0.0006565505529723
108093,F m -3 c,0.0163362752231711,0.0034088414011438,0.0254453365292193,0.0024460994569396,0.0217289915161833
108099,F m -3 c,0.0039268916627619,0.0008332591806636,0.0007569598381631,0.003236978040297,0.0017154272094867
108193,P 43 3 2,0.0008073019917219,0.0003601491914167,0.0007587207294069,0.0021817630238369,0.0011016843356521
108297,P m -3,0.0016815760464724,0.0013032650828406,0.0018072516805434,0.0365327816750163,0.0015985513384275
108392,P -4 3 m,0.0016755602938172,0.0024561551221286,0.0025783033418638,0.008452491980248,0.0151085322877629
108406,P -4 3 m,0.0031483280544142,0.0021305601361255,0.0230469219320687,0.0015220098264489,0.0030097507944661
108419,I -4 3 m,0.0010248912677816,0.0011453161419285,0.0009871888591526,0.00270342799344,0.0006596189716695
108565,P 41 3 2,0.0169609401281958,0.0008240004220131,0.00475067244269,0.0119536337436328,0.0080191362697039
108615,I a -3,0.0020812476721693,0.0010723198784721,0.0012762678792411,0.005287996766568,0.0014490633109861
108643,F d -3 m S,0.1282332675908892,0.1339534702323029,0.1287921384278277,0.1257904646425049,0.1243955768965056
108763,I m -3 m,0.0460505950235501,0.0262803932081412,0.0058661651318001,0.0049206359933677,0.0196277198072857
108764,F d -3 m Z,0.0001653313554282,0.0001745272251057,0.0002252607921232,0.0014161019800076,0.0024822127456988
108766,F d -3 m Z,0.000298093731978,0.0056078397581461,0.0008764535800533,0.0001382768947039,0.0002243230893766
108769,F d -3 m Z,0.0004651052554906,0.0144577449929114,0.000204223961337,0.0013875935637736,0.0010064601054883
108781,P m -3 n,0.0414005965629208,0.0505901407361334,0.1916578481308192,0.0171325387921704,0.3821054514789995
108783,P n -3 n Z,0.0068260245083019,0.0164026249669613,0.0029286718900183,0.0060913977646818,0.0019489142547336
108872,I -4 3 d,0.0052023579422575,0.0034609650960568,0.012653107428634,0.0131717133659538,0.0080533197117694
108873,I -4 3 d,0.0012732060310337,0.0025636736771915,0.0021379247164551,0.0014681102220299,0.0017903683378988
108888,F m -3 c,0.0024448163341623,0.0008380180925004,0.0011005344999519,0.0010552384824946,0.0037731046577638
108905,I a -3,0.0014735965809423,0.0009565121813124,0.0023724236171184,0.0018531399807165,0.0021571274419694
108940,I 2 3,0.032952355689518,0.002585398532115,0.0036311435956124,0.0034629869296064,0.0031766872266675
108966,P n -3 Z,0.0494475128631422,0.0038193393166091,0.0520110645169538,0.0037381477751946,0.0070734991875117
108972,F d -3 m Z,0.0007642070883193,0.0003876701569107,0.00110757337172,0.0001821001838235,0.0002005322847582
108973,F d -3 m Z,0.0005880391180675,0.0002752781757616,0.0009069359591262,0.0001085792198313,0.0001647109134707
108974,F d -3 m Z,0.0004571221104863,0.0001959301260332,0.0007369358014345,6.165465956603906e-05,0.0001420117487865
108975,F d -3 m Z,0.0002979754631631,0.0001512010479743,0.0003920329620818,6.783842902970728e-05,0.0001505149011197
108976,F d -3 m Z,0.0002762890925365,0.0001918714406718,0.0002652985405252,0.0001296066642036,0.0001931883545391
108977,F d -3 m Z,0.0002896234320934,0.0002668285259876,0.0002482528129205,0.0001972817696318,0.0002376039263744
108978,F d -3 m Z,0.000475960643142,0.0005807787269319,0.0001189812436923,0.0004571605947832,0.0004444542063148
108994,F d -3 m Z,7.296247236639494e-05,9.102850315984328e-05,0.0002406329221333,8.568387909697978e-05,0.0002871914122572
