# h,k,F.real,F.imag
-9, -13, 3.647083e-14, -5.942055e+00
-9, -12, 4.482525e-14, -1.235410e+01
-9, -11, 3.633205e-14, 8.741282e-01
-9, -10, -2.364775e-14, 2.237645e+00
-9, -9, -1.310063e-14, 2.120341e+01
-9, -8, -6.106227e-14, 8.223449e+00
-9, -7, -1.459943e-14, 1.695073e+01
-9, -6, 2.231548e-14, 1.226540e+01
-9, -5, 6.716849e-15, 4.773952e+00
-9, -4, -2.731149e-14, 1.286210e+01
-9, -3, 5.728751e-14, -4.222959e+01
-9, -2, 6.439294e-15, -2.915157e+01
-9, -1, -6.211698e-14, -8.588326e+00
-9, 0, 3.905470e-14, 2.997602e-15
-9, 1, 2.431388e-14, -8.588326e+00
-9, 2, -5.928591e-14, 2.915157e+01
-9, 3, 1.909584e-14, -4.222959e+01
-9, 4, 1.254552e-14, -1.286210e+01
-9, 5, -1.881828e-14, 4.773952e+00
-9, 6, -1.168510e-14, -1.226540e+01
-9, 7, -1.942890e-15, 1.695073e+01
-9, 8, -4.629630e-14, -8.223449e+00
-9, 9, 9.103829e-15, 2.120341e+01
-9, 10, -2.331468e-14, -2.237645e+00
-9, 11, 5.689893e-15, 8.741282e-01
-9, 12, 1.776357e-15, 1.235410e+01
-9, 13, 2.198242e-14, -5.942055e+00
-9, 14, 4.557466e-14, 2.607714e+00
-8, -14, -9.530064e+00, -1.082467e-15
-8, -13, -6.801609e+00, -9.534040e-15
-8, -12, 6.916749e+00, 4.241052e-14
-8, -11, -1.231618e+00, -4.435341e-14
-8, -10, 1.546387e+01, 3.541611e-14
-8, -9, 8.223449e+00, 4.202194e-14
-8, -8, 3.572068e+01, 9.561796e-14
-8, -7, 2.495486e+01, 9.925394e-14
-8, -6, 1.413938e+01, -1.169065e-13
-8, -5, 3.276800e+00, -3.352874e-14
-8, -4, -7.804050e+00, 8.548717e-15
-8, -3, -6.712113e+00, -5.384582e-14
-8, -2, -4.164311e+01, -8.163609e-14
-8, -1, 1.948270e+00, 4.296563e-14
-8, 0, -1.192278e+02, -4.496403e-14
-8, 1, -1.948270e+00, 4.551914e-14
-8, 2, -4.164311e+01, -1.720846e-14
-8, 3, 6.712113e+00, -1.715295e-14
-8, 4, -7.804050e+00, -5.953571e-14
-8, 5, -3.276800e+00, 1.487699e-14
-8, 6, 1.413938e+01, -6.328271e-15
-8, 7, -2.495486e+01, -5.995204e-15
-8, 8, 3.572068e+01, 3.375078e-14
-8, 9, -8.223449e+00, 4.657386e-14
-8, 10, 1.546387e+01, -1.847134e-14
-8, 11, 1.231618e+00, 6.716849e-15
-8, 12, 6.916749e+00, 5.551115e-16
-8, 13, 6.801609e+00, -1.371125e-14
-8, 14, -9.530064e+00, 9.048318e-15
-7, -14, -3.080869e-14, 4.433657e+00
-7, -13, -6.644685e-14, 1.096159e+01
-7, -12, 7.549517e-15, -5.808443e+00
-7, -11, 4.657386e-14, -5.725772e+00
-7, -10, 1.648681e-14, 2.566111e+00
-7, -9, 6.947221e-14, -1.695073e+01
-7, -8, 7.904788e-14, -2.495486e+01
-7, -7, 1.298961e-14, 1.126483e+01
-7, -6, -1.731948e-14, 6.284438e+00
-7, -5, 5.417888e-14, -2.480902e+01
-7, -4, -1.114386e-13, 2.942327e+01
-7, -3, 2.220446e-16, 3.604481e+00
-7, -2, 2.198242e-14, -1.698447e+01
-7, -1, -2.864375e-14, -9.681489e+00
-7, 0, -2.997602e-14, 2.875478e-14
-7, 1, -3.053113e-14, -9.681489e+00
-7, 2, -3.681777e-14, 1.698447e+01
-7, 3, -7.016610e-14, 3.604481e+00
-7, 4, -1.776357e-15, -2.942327e+01
-7, 5, -2.842171e-14, -2.480902e+01
-7, 6, 3.641532e-14, -6.284438e+00
-7, 7, 7.771561e-15, 1.126483e+01
-7, 8, 2.028933e-14, 2.495486e+01
-7, 9, 2.170486e-14, -1.695073e+01
-7, 10, -3.186340e-14, -2.566111e+00
-7, 11, -2.065015e-14, -5.725772e+00
-7, 12, 2.237099e-14, 5.808443e+00
-7, 13, -1.001976e-14, 1.096159e+01
-7, 14, -2.553513e-15, -4.433657e+00
-6, -14, -1.809838e+01, -4.168887e-14
-6, -13, 2.670962e+01, 1.212364e-13
-6, -12, 3.978592e+00, -9.103829e-15
-6, -11, 1.621758e+01, 6.258882e-14
-6, -10, 2.220704e+01, 3.064216e-14
-6, -9, -1.226540e+01, -2.986500e-14
-6, -8, -1.413938e+01, -5.329071e-15
-6, -7, 6.284438e+00, -2.442491e-14
-6, -6, 2.435190e+01, 4.672651e-14
-6, -5, -4.738246e+01, -2.381428e-14
-6, -4, 1.633251e+01, 3.330669e-15
-6, -3, -3.953090e+01, -2.242651e-14
-6, -2, -1.013351e+01, -1.532108e-14
-6, -1, 2.053428e+01, 1.268985e-13
-6, 0, -4.041212e-14, 1.689447e-14
-6, 1, -2.053428e+01, -4.307665e-14
-6, 2, -1.013351e+01, 5.329071e-14
-6, 3, 3.953090e+01, -2.420286e-14
-6, 4, 1.633251e+01, -1.509903e-14
-6, 5, 4.738246e+01, 1.892930e-14
-6, 6, 2.435190e+01, 2.373102e-14
-6, 7, -6.284438e+00, -1.842970e-14
-6, 8, -1.413938e+01, 1.454392e-14
-6, 9, 1.226540e+01, -1.632028e-14
-6, 10, 2.220704e+01, 1.276756e-14
-6, 11, -1.621758e+01, -1.074141e-14
-6, 12, 3.978592e+00, 3.226586e-14
-6, 13, -2.670962e+01, -3.330669e-15
-6, 14, -1.809838e+01, 3.586020e-14
-5, -14, 2.189915e-14, -2.950768e+01
-5, -13, 6.508682e-14, -1.182366e+01
-5, -12, -7.854828e-14, 1.617446e+01
-5, -11, 6.883383e-15, 1.546896e+01
-5, -10, 4.773959e-15, -1.431386e+01
-5, -9, 1.165734e-15, 4.773952e+00
-5, -8, 2.788048e-14, 3.276800e+00
-5, -7, 3.130829e-14, 2.480902e+01
-5, -6, -5.118128e-14, 4.738246e+01
-5, -5, -1.021405e-14, 3.201474e+01
-5, -4, 2.020606e-14, 6.344550e+00
-5, -3, -2.620126e-14, 2.156263e+01
-5, -2, -1.549039e-13, 1.026991e+02
-5, -1, 1.884048e-13, -1.432607e+02
-5, 0, -6.350476e-14, -7.105427e-15
-5, 1, 4.063416e-14, -1.432607e+02
-5, 2, -1.110223e-14, -1.026991e+02
-5, 3, 1.965095e-14, 2.156263e+01
-5, 4, -2.627065e-14, -6.344550e+00
-5, 5, 1.665335e-14, 3.201474e+01
-5, 6, -2.065015e-14, -4.738246e+01
-5, 7, -4.840572e-14, 2.480902e+01
-5, 8, 3.386180e-14, -3.276800e+00
-5, 9, 3.547163e-14, 4.773952e+00
-5, 10, -1.292022e-14, 1.431386e+01
-5, 11, 2.875478e-14, 1.546896e+01
-5, 12, -5.873080e-14, -1.617446e+01
-5, 13, -1.898481e-14, -1.182366e+01
-5, 14, 3.447242e-14, 2.950768e+01
-4, -14, 9.035821e+00, 7.083223e-14
-4, -13, -8.485401e+00, -2.720046e-14
-4, -12, -2.179520e+01, -1.698641e-14
-4, -11, -6.161037e-01, 1.593170e-14
-4, -10, -1.176934e+01, -2.343958e-14
-4, -9, 1.286210e+01, -4.402034e-14
-4, -8, -7.804050e+00, -6.561418e-14
-4, -7, -2.942327e+01, -2.242651e-14
-4, -6, -1.633251e+01, -3.819167e-14
-4, -5, 6.344550e+00, -1.743050e-14
-4, -4, 7.111695e+01, 3.368139e-14
-4, -3, 8.174617e+01, 1.615375e-13
-4, -2, 5.219535e+01, 5.018208e-14
-4, -1, 1.506438e+01, 4.796163e-14
-4, 0, -6.621965e+01, -6.705747e-14
-4, 1, -1.506438e+01, 1.776357e-15
-4, 2, 5.219535e+01, 9.631185e-15
-4, 3, -8.174617e+01, -1.265654e-14
-4, 4, 7.111695e+01, -2.020606e-14
-4, 5, -6.344550e+00, 4.218847e-14
-4, 6, -1.633251e+01, -4.929390e-14
-4, 7, 2.942327e+01, -6.478151e-14
-4, 8, -7.804050e+00, 3.705369e-14
-4, 9, -1.286210e+01, 2.997602e-15
-4, 10, -1.176934e+01, 2.220446e-16
-4, 11, 6.161037e-01, -3.108624e-14
-4, 12, -2.179520e+01, 6.517009e-14
-4, 13, 8.485401e+00, -2.578493e-14
-4, 14, 9.035821e+00, -1.176836e-14
-3, -14, 9.769963e-15, 4.151466e+00
-3, -13, -3.752554e-14, -9.531574e-01
-3, -12, -8.595902e-14, 6.000353e+00
-3, -11, -5.939693e-15, 1.529123e+01
-3, -10, -2.153833e-14, 1.816293e+01
-3, -9, -1.205702e-13, 4.222959e+01
-3, -8, 3.441691e-14, 6.712113e+00
-3, -7, -3.175238e-14, 3.604481e+00
-3, -6, -7.327472e-15, -3.953090e+01
-3, -5, 5.861978e-14, -2.156263e+01
-3, -4, 1.290079e-13, -8.174617e+01
-3, -3, -1.332268e-14, 1.333917e+01
-3, -2, -1.998401e-14, -3.882891e+00
-3, -1, 3.752554e-14, -1.527913e+02
-3, 0, -2.443705e-14, 5.950795e-14
-3, 1, -7.016610e-14, -1.527913e+02
-3, 2, 1.909584e-14, 3.882891e+00
-3, 3, -3.064216e-14, 1.333917e+01
-3, 4, 2.153833e-14, 8.174617e+01
-3, 5, 2.320366e-14, -2.156263e+01
-3, 6, 5.467848e-15, 3.953090e+01
-3, 7, -3.819167e-14, 3.604481e+00
-3, 8, -9.992007e-15, -6.712113e+00
-3, 9, 5.961898e-14, 4.222959e+01
-3, 10, -4.540812e-14, -1.816293e+01
-3, 11, 3.938516e-14, 1.529123e+01
-3, 12, 9.228729e-15, -6.000353e+00
-3, 13, -6.311618e-14, -9.531574e-01
-3, 14, 4.490852e-14, -4.151466e+00
-2, -14, 1.018298e+01, 5.451195e-14
-2, -13, 7.202871e+00, 4.662937e-15
-2, -12, 6.120301e+00, -1.576517e-14
-2, -11, 1.259575e+01, -1.920686e-14
-2, -10, -9.470378e-01, 8.215650e-15
-2, -9, 2.915157e+01, 3.330669e-16
-2, -8, 4.164311e+01, 2.894907e-14
-2, -7, -1.698447e+01, -8.260059e-14
-2, -6, -1.013351e+01, -5.750955e-14
-2, -5, -1.026991e+02, -1.894040e-13
-2, -4, -5.219535e+01, -7.438494e-14
-2, -3, -3.882891e+00, 2.287059e-14
-2, -2, -3.145384e+01, -3.722023e-14
-2, -1, -1.201095e+01, -4.796163e-14
-2, 0, -5.595524e-14, -3.952394e-14
-2, 1, 1.201095e+01, -5.417888e-14
-2, 2, -3.145384e+01, -4.130030e-14
-2, 3, 3.882891e+00, -3.108624e-14
-2, 4, -5.219535e+01, 4.818368e-14
-2, 5, 1.026991e+02, -9.214851e-14
-2, 6, -1.013351e+01, 9.769963e-15
-2, 7, 1.698447e+01, 9.858780e-14
-2, 8, 4.164311e+01, -5.218048e-15
-2, 9, -2.915157e+01, 6.100676e-14
-2, 10, -9.470378e-01, 2.337019e-14
-2, 11, -1.259575e+01, 2.414735e-14
-2, 12, 6.120301e+00, 2.087219e-14
-2, 13, -7.202871e+00, -1.831868e-14
-2, 14, 1.018298e+01, -3.724798e-14
-1, -14, -3.930190e-14, 1.267243e+01
-1, -13, -3.030909e-14, 1.711911e+01
-1, -12, 4.285461e-14, -2.228307e-01
-1, -11, 2.942091e-14, -1.576905e+01
-1, -10, 3.080869e-15, 1.283789e+01
-1, -9, -3.924638e-14, -8.588326e+00
-1, -8, -3.796963e-14, 1.948270e+00
-1, -7, -3.197442e-14, 9.681489e+00
-1, -6, -1.287859e-14, -2.053428e+01
-1, -5, 9.503509e-14, -1.432607e+02
-1, -4, -5.379031e-14, 1.506438e+01
-1, -3, -2.664535e-14, 1.527913e+02
-1, -2, 2.087219e-14, 1.201095e+01
-1, -1, 1.598721e-14, 7.592280e+01
-1, 0, -6.927792e-14, -1.776357e-14
-1, 1, 4.618528e-14, 7.592280e+01
-1, 2, -3.128053e-14, -1.201095e+01
-1, 3, 1.820766e-14, 1.527913e+02
-1, 4, 1.998401e-14, -1.506438e+01
-1, 5, -9.126033e-14, -1.432607e+02
-1, 6, -4.307665e-14, 2.053428e+01
-1, 7, 3.330669e-16, 9.681489e+00
-1, 8, -1.473821e-14, -1.948270e+00
-1, 9, 2.409184e-14, -8.588326e+00
-1, 10, -3.030909e-14, -1.283789e+01
-1, 11, -4.674039e-14, -1.576905e+01
-1, 12, -2.087219e-14, 2.228307e-01
-1, 13, 6.217249e-15, 1.711911e+01
-1, 14, -2.649270e-14, -1.267243e+01
0, -14, 1.354472e-14, -5.062617e-14
0, -13, 3.164136e-14, 2.309264e-14
0, -12, -1.664984e+01, -3.293199e-14
0, -11, 1.554312e-14, 2.248202e-15
0, -10, 5.473400e-14, 3.030909e-14
0, -9, 3.838596e-14, 2.775558e-15
0, -8, -1.192278e+02, -4.507505e-14
0, -7, -3.042011e-14, 2.842171e-14
0, -6, -4.218847e-14, 1.662559e-14
0, -5, -6.394885e-14, -6.994405e-15
0, -4, -6.621965e+01, -6.572520e-14
0, -3, -2.414735e-14, 5.950795e-14
0, -2, -7.993606e-14, -4.263256e-14
0, -1, -6.217249e-14, -2.442491e-14
0, 0, 2.764154e+03, 0.000000e+00
0, 1, -6.217249e-14, 2.442491e-14
0, 2, -7.993606e-14, 4.263256e-14
0, 3, -2.414735e-14, -5.950795e-14
0, 4, -6.621965e+01, 6.572520e-14
0, 5, -6.394885e-14, 6.994405e-15
0, 6, -4.218847e-14, -1.662559e-14
0, 7, -3.042011e-14, -2.842171e-14
0, 8, -1.192278e+02, 4.507505e-14
0, 9, 3.838596e-14, -2.775558e-15
0, 10, 5.473400e-14, -3.030909e-14
0, 11, 1.554312e-14, -2.248202e-15
0, 12, -1.664984e+01, 3.293199e-14
0, 13, 3.164136e-14, -2.309264e-14
0, 14, 1.354472e-14, 5.062617e-14
1, -14, -2.649270e-14, 1.267243e+01
1, -13, 6.217249e-15, -1.711911e+01
1, -12, -2.087219e-14, -2.228307e-01
1, -11, -4.674039e-14, 1.576905e+01
1, -10, -3.030909e-14, 1.283789e+01
1, -9, 2.409184e-14, 8.588326e+00
1, -8, -1.473821e-14, 1.948270e+00
1, -7, 3.330669e-16, -9.681489e+00
1, -6, -4.307665e-14, -2.053428e+01
1, -5, -9.126033e-14, 1.432607e+02
1, -4, 1.998401e-14, 1.506438e+01
1, -3, 1.820766e-14, -1.527913e+02
1, -2, -3.128053e-14, 1.201095e+01
1, -1, 4.618528e-14, -7.592280e+01
1, 0, -6.927792e-14, 1.776357e-14
1, 1, 1.598721e-14, -7.592280e+01
1, 2, 2.087219e-14, -1.201095e+01
1, 3, -2.664535e-14, -1.527913e+02
1, 4, -5.379031e-14, -1.506438e+01
1, 5, 9.503509e-14, 1.432607e+02
1, 6, -1.287859e-14, 2.053428e+01
1, 7, -3.197442e-14, -9.681489e+00
1, 8, -3.796963e-14, -1.948270e+00
1, 9, -3.924638e-14, 8.588326e+00
1, 10, 3.080869e-15, -1.283789e+01
1, 11, 2.942091e-14, 1.576905e+01
1, 12, 4.285461e-14, 2.228307e-01
1, 13, -3.030909e-14, -1.711911e+01
1, 14, -3.930190e-14, -1.267243e+01
2, -14, 1.018298e+01, 3.724798e-14
2, -13, -7.202871e+00, 1.831868e-14
2, -12, 6.120301e+00, -2.087219e-14
2, -11, -1.259575e+01, -2.414735e-14
2, -10, -9.470378e-01, -2.337019e-14
2, -9, -2.915157e+01, -6.100676e-14
2, -8, 4.164311e+01, 5.218048e-15
2, -7, 1.698447e+01, -9.858780e-14
2, -6, -1.013351e+01, -9.769963e-15
2, -5, 1.026991e+02, 9.214851e-14
2, -4, -5.219535e+01, -4.818368e-14
2, -3, 3.882891e+00, 3.108624e-14
2, -2, -3.145384e+01, 4.130030e-14
2, -1, 1.201095e+01, 5.417888e-14
2, 0, -5.595524e-14, 3.952394e-14
2, 1, -1.201095e+01, 4.796163e-14
2, 2, -3.145384e+01, 3.722023e-14
2, 3, -3.882891e+00, -2.287059e-14
2, 4, -5.219535e+01, 7.438494e-14
2, 5, -1.026991e+02, 1.894040e-13
2, 6, -1.013351e+01, 5.750955e-14
2, 7, -1.698447e+01, 8.260059e-14
2, 8, 4.164311e+01, -2.894907e-14
2, 9, 2.915157e+01, -3.330669e-16
2, 10, -9.470378e-01, -8.215650e-15
2, 11, 1.259575e+01, 1.920686e-14
2, 12, 6.120301e+00, 1.576517e-14
2, 13, 7.202871e+00, -4.662937e-15
2, 14, 1.018298e+01, -5.451195e-14
3, -14, 4.490852e-14, 4.151466e+00
3, -13, -6.311618e-14, 9.531574e-01
3, -12, 9.228729e-15, 6.000353e+00
3, -11, 3.938516e-14, -1.529123e+01
3, -10, -4.540812e-14, 1.816293e+01
3, -9, 5.961898e-14, -4.222959e+01
3, -8, -9.992007e-15, 6.712113e+00
3, -7, -3.819167e-14, -3.604481e+00
3, -6, 5.467848e-15, -3.953090e+01
3, -5, 2.320366e-14, 2.156263e+01
3, -4, 2.153833e-14, -8.174617e+01
3, -3, -3.064216e-14, -1.333917e+01
3, -2, 1.909584e-14, -3.882891e+00
3, -1, -7.016610e-14, 1.527913e+02
3, 0, -2.443705e-14, -5.950795e-14
3, 1, 3.752554e-14, 1.527913e+02
3, 2, -1.998401e-14, 3.882891e+00
3, 3, -1.332268e-14, -1.333917e+01
3, 4, 1.290079e-13, 8.174617e+01
3, 5, 5.861978e-14, 2.156263e+01
3, 6, -7.327472e-15, 3.953090e+01
3, 7, -3.175238e-14, -3.604481e+00
3, 8, 3.441691e-14, -6.712113e+00
3, 9, -1.205702e-13, -4.222959e+01
3, 10, -2.153833e-14, -1.816293e+01
3, 11, -5.939693e-15, -1.529123e+01
3, 12, -8.595902e-14, -6.000353e+00
3, 13, -3.752554e-14, 9.531574e-01
3, 14, 9.769963e-15, -4.151466e+00
4, -14, 9.035821e+00, 1.176836e-14
4, -13, 8.485401e+00, 2.578493e-14
4, -12, -2.179520e+01, -6.517009e-14
4, -11, 6.161037e-01, 3.108624e-14
4, -10, -1.176934e+01, -2.220446e-16
4, -9, -1.286210e+01, -2.997602e-15
4, -8, -7.804050e+00, -3.705369e-14
4, -7, 2.942327e+01, 6.478151e-14
4, -6, -1.633251e+01, 4.929390e-14
4, -5, -6.344550e+00, -4.218847e-14
4, -4, 7.111695e+01, 2.020606e-14
4, -3, -8.174617e+01, 1.265654e-14
4, -2, 5.219535e+01, -9.631185e-15
4, -1, -1.506438e+01, -1.776357e-15
4, 0, -6.621965e+01, 6.705747e-14
4, 1, 1.506438e+01, -4.796163e-14
4, 2, 5.219535e+01, -5.018208e-14
4, 3, 8.174617e+01, -1.615375e-13
4, 4, 7.111695e+01, -3.368139e-14
4, 5, 6.344550e+00, 1.743050e-14
4, 6, -1.633251e+01, 3.819167e-14
4, 7, -2.942327e+01, 2.242651e-14
4, 8, -7.804050e+00, 6.561418e-14
4, 9, 1.286210e+01, 4.402034e-14
4, 10, -1.176934e+01, 2.343958e-14
4, 11, -6.161037e-01, -1.593170e-14
4, 12, -2.179520e+01, 1.698641e-14
4, 13, -8.485401e+00, 2.720046e-14
4, 14, 9.035821e+00, -7.083223e-14
5, -14, 3.447242e-14, -2.950768e+01
5, -13, -1.898481e-14, 1.182366e+01
5, -12, -5.873080e-14, 1.617446e+01
5, -11, 2.875478e-14, -1.546896e+01
5, -10, -1.292022e-14, -1.431386e+01
5, -9, 3.547163e-14, -4.773952e+00
5, -8, 3.386180e-14, 3.276800e+00
5, -7, -4.840572e-14, -2.480902e+01
5, -6, -2.065015e-14, 4.738246e+01
5, -5, 1.665335e-14, -3.201474e+01
5, -4, -2.627065e-14, 6.344550e+00
5, -3, 1.965095e-14, -2.156263e+01
5, -2, -1.110223e-14, 1.026991e+02
5, -1, 4.063416e-14, 1.432607e+02
5, 0, -6.350476e-14, 7.105427e-15
5, 1, 1.884048e-13, 1.432607e+02
5, 2, -1.549039e-13, -1.026991e+02
5, 3, -2.620126e-14, -2.156263e+01
5, 4, 2.020606e-14, -6.344550e+00
5, 5, -1.021405e-14, -3.201474e+01
5, 6, -5.118128e-14, -4.738246e+01
5, 7, 3.130829e-14, -2.480902e+01
5, 8, 2.788048e-14, -3.276800e+00
5, 9, 1.165734e-15, -4.773952e+00
5, 10, 4.773959e-15, 1.431386e+01
5, 11, 6.883383e-15, -1.546896e+01
5, 12, -7.854828e-14, -1.617446e+01
5, 13, 6.508682e-14, 1.182366e+01
5, 14, 2.189915e-14, 2.950768e+01
6, -14, -1.809838e+01, -3.586020e-14
6, -13, -2.670962e+01, 3.330669e-15
6, -12, 3.978592e+00, -3.226586e-14
6, -11, -1.621758e+01, 1.074141e-14
6, -10, 2.220704e+01, -1.276756e-14
6, -9, 1.226540e+01, 1.632028e-14
6, -8, -1.413938e+01, -1.454392e-14
6, -7, -6.284438e+00, 1.842970e-14
6, -6, 2.435190e+01, -2.373102e-14
