# h,k,F.real,F.imag
-12, 1, -4.649052e+00, 1.332268e-15
-12, 2, 1.352115e-01, 1.332268e-15
-12, 3, -1.483316e+00, 8.146261e-15
-12, 4, 2.465047e-01, -2.466488e-15
-12, 5, -7.009038e-01, -6.855627e-15
-12, 6, -2.317639e-02, 1.110223e-16
-12, 7, -3.548348e+00, 2.983724e-15
-12, 8, -2.973032e+00, -8.741034e-17
-12, 9, 5.091339e+00, -1.998401e-15
-12, 10, -1.065774e-01, -2.761680e-15
-12, 11, 3.221962e+00, -2.324529e-15
-12, 12, 6.493132e+00, 2.553513e-15
-12, 13, -1.207640e+00, 2.470246e-15
-12, 14, -5.103586e-02, 2.886580e-15
-11, -14, -3.256423e-14, -1.380259e-03
-11, -13, 4.177214e-15, 1.236298e+00
-11, -12, -2.275957e-14, 3.221962e+00
-11, -11, 3.264986e-15, -1.805782e+00
-11, -10, 2.794986e-14, -4.480202e+00
-11, -9, -1.094957e-14, -5.392564e+00
-11, -8, 2.392531e-14, 2.513294e-01
-11, -7, 2.046868e-14, -3.450337e+00
-11, -6, 7.258083e-15, 6.590264e+00
-11, -5, 4.024558e-15, -4.533021e+00
-11, -4, 6.883383e-15, -7.231933e+00
-11, -3, -6.819828e-15, 4.360253e+00
-11, -2, 2.983724e-15, 2.340753e+00
-11, -1, -9.464651e-15, 8.157755e+00
-11, 0, -6.217249e-15, -1.565414e-14
-11, 1, -2.659227e-14, 8.157755e+00
-11, 2, 4.246603e-15, -2.340753e+00
-11, 3, 3.635980e-15, 4.360253e+00
-11, 4, -9.936496e-15, 7.231933e+00
-11, 5, 2.277764e-14, -4.533021e+00
-11, 6, 1.411371e-14, -6.590264e+00
-11, 7, -9.492407e-15, -3.450337e+00
-11, 8, 5.578871e-15, -2.513294e-01
-11, 9, 1.175110e-14, -5.392564e+00
-11, 10, -7.577272e-15, 4.480202e+00
-11, 11, -4.815592e-15, -1.805782e+00
-11, 12, -5.155598e-15, -3.221962e+00
-11, 13, -8.397067e-16, 1.236298e+00
-11, 14, -7.667478e-15, 1.380259e-03
-10, -14, -2.893752e+00, -1.612681e-14
-10, -13, -2.690082e+00, -1.443290e-14
-10, -12, 1.065774e-01, 2.237099e-14
-10, -11, -4.480202e+00, -1.156020e-14
-10, -10, -1.253724e+00, -1.616095e-14
-10, -9, 2.663171e+00, 2.493838e-14
-10, -8, -4.400857e+00, -1.282308e-14
-10, -7, -6.836420e+00, -6.897261e-15
-10, -6, 2.575815e+00, 7.098389e-15
-10, -5, 4.795142e+00, 1.568190e-15
-10, -4, 4.759308e+00, 1.387779e-15
-10, -3, 9.717375e+00, 6.106227e-15
-10, -2, 3.018390e-01, 1.281927e-14
-10, -1, -5.593106e+00, -1.529332e-14
-10, 0, -1.566988e-14, 7.771561e-15
-10, 1, 5.593106e+00, 4.218847e-15
-10, 2, 3.018390e-01, -1.776225e-14
-10, 3, -9.717375e+00, -3.774758e-15
-10, 4, 4.759308e+00, 2.536860e-14
-10, 5, -4.795142e+00, -9.270362e-15
-10, 6, 2.575815e+00, -1.207624e-14
-10, 7, 6.836420e+00, 8.826273e-15
-10, 8, -4.400857e+00, -4.829470e-15
-10, 9, -2.663171e+00, -1.249001e-15
-10, 10, -1.253724e+00, 1.643494e-14
-10, 11, 4.480202e+00, 1.665335e-16
-10, 12, 1.065774e-01, -6.217249e-15
-10, 13, 2.690082e+00, 1.630640e-15
-10, 14, -2.893752e+00, 5.737615e-15
-9, -14, -1.433575e-14, 2.047221e+00
-9, -13, -1.519948e-14, 3.171235e+00
-9, -12, 9.006684e-15, -5.091339e+00
-9, -11, -4.470035e-14, 5.392564e+00
-9, -10, 2.665923e-14, -2.663171e+00
-9, -9, 3.355360e-15, -4.139391e+00
-9, -8, 1.394718e-14, 3.488942e-01
-9, -7, 1.285083e-14, -1.588285e+00
-9, -6, 1.476597e-14, 2.862668e+00
-9, -5, -1.656406e-14, -9.389893e-01
-9, -4, -3.247402e-15, 1.347625e+01
-9, -3, -7.438494e-15, -2.439454e+00
-9, -2, -1.110223e-16, -4.907614e+00
-9, -1, -7.227759e-15, 9.986766e-01
-9, 0, 7.244205e-15, 7.299716e-15
-9, 1, 1.509903e-14, 9.986766e-01
-9, 2, -9.103829e-15, 4.907614e+00
-9, 3, 7.884399e-15, -2.439454e+00
-9, 4, 5.551115e-15, -1.347625e+01
-9, 5, 1.060263e-14, -9.389893e-01
-9, 6, 1.085243e-14, -2.862668e+00
-9, 7, 2.029114e-15, -1.588285e+00
-9, 8, 4.371503e-15, -3.488942e-01
-9, 9, -2.720046e-15, -4.139391e+00
-9, 10, -1.665335e-15, 2.663171e+00
-9, 11, 1.296901e-15, 5.392564e+00
-9, 12, 4.690692e-15, 5.091339e+00
-9, 13, 5.037637e-15, 3.171235e+00
-9, 14, -1.303818e-14, -2.047221e+00
-8, -14, 1.934521e+00, 6.772360e-15
-8, -13, -1.694861e+00, -1.899869e-14
-8, -12, -2.973032e+00, 1.094707e-14
-8, -11, -2.513294e-01, -3.372302e-15
-8, -10, 4.400857e+00, 8.409939e-15
-8, -9, 3.488942e-01, -2.053913e-15
-8, -8, 7.184817e+00, 1.240928e-14
-8, -7, 2.621332e+00, 4.091172e-14
-8, -6, 1.092979e+00, 6.106227e-15
-8, -5, 1.473616e+00, 5.800915e-15
-8, -4, 5.062156e+00, 6.253481e-15
-8, -3, 7.191270e+00, 2.767231e-14
-8, -2, -7.333592e+00, -3.574918e-14
-8, -1, 7.689276e+00, 2.753353e-14
-8, 0, -1.673897e+01, -1.961106e-14
-8, 1, -7.689276e+00, 2.470246e-15
-8, 2, -7.333592e+00, -1.232348e-14
-8, 3, -7.191270e+00, -2.575717e-14
-8, 4, 5.062156e+00, 1.894219e-16
-8, 5, -1.473616e+00, -1.526557e-15
-8, 6, 1.092979e+00, 2.109424e-15
-8, 7, -2.621332e+00, -5.523360e-15
-8, 8, 7.184817e+00, -1.443290e-15
-8, 9, -3.488942e-01, 1.150469e-14
-8, 10, 4.400857e+00, -1.221245e-15
-8, 11, 2.513294e-01, -3.955170e-15
-8, 12, -2.973032e+00, 4.271217e-15
-8, 13, 1.694861e+00, -2.595146e-15
-8, 14, 1.934521e+00, -3.441691e-15
-7, -14, -1.118550e-14, 3.105656e+00
-7, -13, -5.606626e-15, 1.692088e+00
-7, -12, 7.965850e-15, -3.548348e+00
-7, -11, -8.792958e-15, -3.450337e+00
-7, -10, 1.917910e-14, -6.836420e+00
-7, -9, -3.302913e-15, 1.588285e+00
-7, -8, 2.539635e-14, -2.621332e+00
-7, -7, 6.340438e-15, -5.047240e+00
-7, -6, 3.383405e-14, -1.129587e+00
-7, -5, -1.149081e-14, 1.435092e+00
-7, -4, 3.214096e-14, 8.110837e+00
-7, -3, -5.592394e-16, 1.140732e+01
-7, -2, -2.109424e-15, -2.726420e+00
-7, -1, 7.049916e-15, -5.864578e+00
-7, 0, 3.552714e-15, -3.552714e-15
-7, 1, 7.347173e-15, -5.864578e+00
-7, 2, 4.274359e-15, 2.726420e+00
-7, 3, -1.570966e-14, 1.140732e+01
-7, 4, -4.440892e-15, -8.110837e+00
-7, 5, -4.561003e-15, 1.435092e+00
-7, 6, -6.217249e-15, 1.129587e+00
-7, 7, 5.273559e-16, -5.047240e+00
-7, 8, 3.469447e-15, 2.621332e+00
-7, 9, 1.346221e-15, 1.588285e+00
-7, 10, -9.534040e-15, 6.836420e+00
-7, 11, -1.132427e-14, -3.450337e+00
-7, 12, -6.120104e-15, 3.548348e+00
-7, 13, 1.610477e-15, 1.692088e+00
-7, 14, -4.038436e-15, -3.105656e+00
-6, -14, -5.911329e+00, -2.486265e-15
-6, -13, 7.970800e-01, -2.443878e-14
-6, -12, 2.317639e-02, -8.437695e-15
-6, -11, 6.590264e+00, 2.757516e-14
-6, -10, 2.575815e+00, -1.887338e-15
-6, -9, -2.862668e+00, -3.275158e-15
-6, -8, -1.092979e+00, 1.554312e-15
-6, -7, -1.129587e+00, 8.604228e-15
-6, -6, 1.163211e+01, 1.540611e-14
-6, -5, -1.402168e+01, -3.672063e-14
-6, -4, 1.481958e+00, 3.774758e-15
-6, -3, -1.271883e+01, -4.052314e-15
-6, -2, -1.152315e+01, -2.630790e-14
-6, -1, 1.257282e+01, 2.775558e-16
-6, 0, -6.727565e-15, 3.552714e-15
-6, 1, -1.257282e+01, -1.093570e-14
-6, 2, -1.152315e+01, -5.736050e-15
-6, 3, 1.271883e+01, 1.831868e-15
-6, 4, 1.481958e+00, -6.772360e-15
-6, 5, 1.402168e+01, -3.913536e-15
-6, 6, 1.163211e+01, -6.579836e-15
-6, 7, 1.129587e+00, 3.469447e-15
-6, 8, -1.092979e+00, -4.551914e-15
-6, 9, 2.862668e+00, 9.714451e-16
-6, 10, 2.575815e+00, -8.534352e-15
-6, 11, -6.590264e+00, 2.969847e-15
-6, 12, 2.317639e-02, 1.065814e-14
-6, 13, -7.970800e-01, -7.549517e-15
-6, 14, -5.911329e+00, 1.433726e-14
-5, -14, 2.273182e-14, -4.342124e+00
-5, -13, 1.148936e-14, -3.202074e+00
-5, -12, 1.942890e-15, 7.009038e-01
-5, -11, 2.775558e-17, 4.533021e+00
-5, -10, 2.460532e-14, -4.795142e+00
-5, -9, -1.205351e-14, -9.389893e-01
-5, -8, -3.885781e-15, 1.473616e+00
-5, -7, 5.551115e-17, -1.435092e+00
-5, -6, 1.273981e-14, 1.402168e+01
-5, -5, -6.474443e-14, 1.936895e+01
-5, -4, 5.995204e-15, -7.991208e-01
-5, -3, -5.551115e-15, -6.329845e+00
-5, -2, -1.587619e-14, 2.617460e+01
-5, -1, 2.455956e-14, -1.248408e+01
-5, 0, 2.142730e-14, -1.348921e-14
-5, 1, -2.098322e-14, -1.248408e+01
-5, 2, 1.076916e-14, -2.617460e+01
-5, 3, 1.538813e-14, -6.329845e+00
-5, 4, -4.551914e-15, 7.991208e-01
-5, 5, 1.171285e-14, 1.936895e+01
-5, 6, -7.771561e-16, -1.402168e+01
-5, 7, -6.349764e-15, -1.435092e+00
-5, 8, -3.580469e-15, -1.473616e+00
-5, 9, 5.551115e-16, -9.389893e-01
-5, 10, -3.622103e-15, 4.795142e+00
-5, 11, 4.430459e-15, 4.533021e+00
-5, 12, 1.318390e-14, -7.009038e-01
-5, 13, -1.082467e-14, -3.202074e+00
-5, 14, 1.158795e-14, 4.342124e+00
-4, -14, -1.898035e+00, -2.553513e-15
-4, -13, -3.825719e+00, 9.853229e-16
-4, -12, 2.465047e-01, 5.927919e-15
-4, -11, 7.231933e+00, 8.812395e-15
-4, -10, -4.759308e+00, 1.831868e-15
-4, -9, 1.347625e+01, 1.670886e-14
-4, -8, 5.062156e+00, 1.420892e-15
-4, -7, -8.110837e+00, -1.676437e-14
-4, -6, -1.481958e+00, -5.329071e-15
-4, -5, -7.991208e-01, -1.665335e-16
-4, -4, -2.679131e+00, -7.072929e-15
-4, -3, 3.973671e+00, 9.936496e-15
-4, -2, 1.403685e+01, 2.375877e-14
-4, -1, -1.110754e+01, -4.551914e-15
-4, 0, -1.261770e+01, -5.387678e-15
-4, 1, 1.110754e+01, -1.221245e-14
-4, 2, 1.403685e+01, 1.376677e-14
-4, 3, -3.973671e+00, -2.609024e-15
-4, 4, -2.679131e+00, -8.881784e-16
-4, 5, 7.991208e-01, 1.243450e-14
-4, 6, -1.481958e+00, -6.439294e-15
-4, 7, 8.110837e+00, -6.522560e-15
-4, 8, 5.062156e+00, -6.155311e-15
-4, 9, -1.347625e+01, -2.220446e-16
-4, 10, -4.759308e+00, 8.326673e-17
-4, 11, -7.231933e+00, 3.594347e-15
-4, 12, 2.465047e-01, -1.832244e-14
-4, 13, 3.825719e+00, -3.247402e-15
-4, 14, -1.898035e+00, 6.938894e-15
-3, -14, -1.595946e-15, -8.253623e-01
-3, -13, 1.329492e-14, -3.826554e-01
-3, -12, 7.244205e-15, -1.483316e+00
-3, -11, 1.584613e-15, 4.360253e+00
-3, -10, -2.281508e-14, 9.717375e+00
-3, -9, 6.411538e-15, 2.439454e+00
-3, -8, 9.409140e-15, -7.191270e+00
-3, -7, -2.570879e-14, 1.140732e+01
-3, -6, 3.796963e-14, -1.271883e+01
-3, -5, -7.549517e-15, 6.329845e+00
-3, -4, -9.992007e-16, -3.973671e+00
-3, -3, -7.476284e-15, -1.963004e+00
-3, -2, -6.217249e-15, -6.313711e+00
-3, -1, 1.620926e-14, -3.804265e+01
-3, 0, -6.439294e-15, 1.110223e-15
-3, 1, 2.027997e-14, -3.804265e+01
-3, 2, -3.996803e-15, 6.313711e+00
-3, 3, 3.441691e-15, -1.963004e+00
-3, 4, 5.218048e-15, 3.973671e+00
-3, 5, -5.216660e-15, 6.329845e+00
-3, 6, 1.981748e-14, 1.271883e+01
-3, 7, 2.076117e-14, 1.140732e+01
-3, 8, 1.437739e-14, 7.191270e+00
-3, 9, -1.164330e-14, 2.439454e+00
-3, 10, -7.716050e-15, -9.717375e+00
-3, 11, 1.620926e-14, 4.360253e+00
-3, 12, 1.387779e-16, 1.483316e+00
-3, 13, 6.767156e-15, -3.826554e-01
-3, 14, 3.955170e-15, 8.253623e-01
-2, -14, 5.981071e+00, 1.171073e-14
-2, -13, 6.103015e+00, 1.461331e-14
-2, -12, -1.352115e-01, 1.110223e-15
-2, -11, 2.340753e+00, -1.250389e-14
-2, -10, 3.018390e-01, -1.716729e-14
-2, -9, 4.907614e+00, 1.748601e-15
-2, -8, 7.333592e+00, -1.665335e-15
-2, -7, -2.726420e+00, -1.915135e-14
-2, -6, -1.152315e+01, -5.306677e-15
-2, -5, -2.617460e+01, -3.669287e-14
-2, -4, -1.403685e+01, 1.221245e-14
-2, -3, -6.313711e+00, 1.521006e-14
-2, -2, 6.764536e+00, 1.541725e-15
-2, -1, -1.608138e+00, -6.883383e-15
-2, 0, -1.259907e-14, -1.776357e-15
-2, 1, 1.608138e+00, 7.105427e-15
-2, 2, 6.764536e+00, -4.206260e-15
-2, 3, 6.313711e+00, 9.992007e-16
-2, 4, -1.403685e+01, -1.376677e-14
-2, 5, 2.617460e+01, -1.354472e-14
-2, 6, -1.152315e+01, 6.229927e-16
-2, 7, 2.726420e+00, -1.998401e-15
-2, 8, 7.333592e+00, -7.660539e-15
-2, 9, -4.907614e+00, 6.744605e-15
-2, 10, 3.018390e-01, -1.059325e-14
-2, 11, -2.340753e+00, -1.137979e-15
-2, 12, -1.352115e-01, -3.552714e-15
-2, 13, -6.103015e+00, 1.190714e-14
-2, 14, 5.981071e+00, -1.833082e-14
-1, -14, 5.190293e-15, -8.044237e-01
-1, -13, -5.360616e-15, 1.163615e-01
-1, -12, 7.660539e-15, 4.649052e+00
-1, -11, 1.657008e-14, -8.157755e+00
-1, -10, -9.658940e-15, 5.593106e+00
-1, -9, 4.011416e-15, 9.986766e-01
-1, -8, -2.015055e-14, 7.689276e+00
-1, -7, -9.714451e-15, 5.864578e+00
-1, -6, 7.160939e-15, -1.257282e+01
-1, -5, 6.815640e-15, -1.248408e+01
-1, -4, -5.551115e-15, -1.110754e+01
-1, -3, -2.042810e-14, 3.804265e+01
-1, -2, 1.709743e-14, 1.608138e+00
-1, -1, 4.628265e-15, -9.868932e+00
-1, 0, -5.773160e-15, 8.881784e-16
-1, 1, -9.103829e-15, -9.868932e+00
-1, 2, -1.332268e-15, -1.608138e+00
-1, 3, 2.589994e-15, 3.804265e+01
-1, 4, -7.549517e-15, 1.110754e+01
-1, 5, -1.687539e-14, -1.248408e+01
-1, 6, 5.551115e-16, 1.257282e+01
-1, 7, 4.812213e-15, 5.864578e+00
-1, 8, -1.837419e-14, -7.689276e+00
-1, 9, -4.662937e-15, 9.986766e-01
-1, 10, -4.801715e-15, -5.593106e+00
-1, 11, -2.627019e-14, -8.157755e+00
-1, 12, -5.828671e-15, -4.649052e+00
-1, 13, 9.658940e-15, 1.163615e-01
-1, 14, 6.661338e-16, 8.044237e-01
0, -14, 7.886512e-15, 1.720846e-15
0, -13, 1.031120e-14, -5.551115e-16
0, -12, -4.424873e+00, -1.070392e-14
0, -11, -6.411538e-15, -1.565414e-14
0, -10, -1.614201e-14, 7.827072e-15
0, -9, 7.438494e-15, 7.160939e-15
0, -8, -1.673897e+01, -1.963105e-14
0, -7, 3.497203e-15, -3.941292e-15
0, -6, -7.245500e-15, 3.108624e-15
0, -5, 2.137179e-14, -1.354472e-14
0, -4, -1.261770e+01, -6.280893e-15
0, -3, -6.106227e-15, 1.110223e-15
0, -2, -7.514719e-15, -4.440892e-16
0, -1, -6.217249e-15, 1.776357e-15
0, 0, 2.367296e+02, 0.000000e+00
0, 1, -6.217249e-15, -1.776357e-15
0, 2, -7.514719e-15, 4.440892e-16
0, 3, -6.106227e-15, -1.110223e-15
0, 4, -1.261770e+01, 6.280893e-15
0, 5, 2.137179e-14, 1.354472e-14
0, 6, -7.245500e-15, -3.108624e-15
0, 7, 3.497203e-15, 3.941292e-15
0, 8, -1.673897e+01, 1.963105e-14
0, 9, 7.438494e-15, -7.160939e-15
0, 10, -1.614201e-14, -7.827072e-15
0, 11, -6.411538e-15, 1.565414e-14
0, 12, -4.424873e+00, 1.070392e-14
0, 13, 1.031120e-14, 5.551115e-16
0, 14, 7.886512e-15, -1.720846e-15
1, -14, 6.661338e-16, -8.044237e-01
1, -13, 9.658940e-15, -1.163615e-01
1, -12, -5.828671e-15, 4.649052e+00
1, -11, -2.627019e-14, 8.157755e+00
1, -10, -4.801715e-15, 5.593106e+00
1, -9, -4.662937e-15, -9.986766e-01
1, -8, -1.837419e-14, 7.689276e+00
1, -7, 4.812213e-15, -5.864578e+00
1, -6, 5.551115e-16, -1.257282e+01
1, -5, -1.687539e-14, 1.248408e+01
1, -4, -7.549517e-15, -1.110754e+01
1, -3, 2.589994e-15, -3.804265e+01
1, -2, -1.332268e-15, 1.608138e+00
1, -1, -9.103829e-15, 9.868932e+00
1, 0, -5.773160e-15, -8.881784e-16
1, 1, 4.628265e-15, 9.868932e+00
1, 2, 1.709743e-14, -1.608138e+00
1, 3, -2.042810e-14, -3.804265e+01
1, 4, -5.551115e-15, 1.110754e+01
1, 5, 6.815640e-15, 1.248408e+01
1, 6, 7.160939e-15, 1.257282e+01
1, 7, -9.714451e-15, -5.864578e+00
1, 8, -2.015055e-14, -7.689276e+00
1, 9, 4.011416e-15, -9.986766e-01
1, 10, -9.658940e-15, -5.593106e+00
1, 11, 1.657008e-14, 8.157755e+00
1, 12, 7.660539e-15, -4.649052e+00
1, 13, -5.360616e-15, -1.163615e-01
1, 14, 5.190293e-15, 8.044237e-01
2, -14, 5.981071e+00, 1.833082e-14
2, -13, -6.103015e+00, -1.190714e-14
2, -12, -1.352115e-01, 3.552714e-15
2, -11, -2.340753e+00, 1.137979e-15
2, -10, 3.018390e-01, 1.059325e-14
2, -9, -4.907614e+00, -6.744605e-15
2, -8, 7.333592e+00, 7.660539e-15
2, -7, 2.726420e+00, 1.998401e-15
2, -6, -1.152315e+01, -6.229927e-16
2, -5, 2.617460e+01, 1.354472e-14
2, -4, -1.403685e+01, 1.376677e-14
2, -3, 6.313711e+00, -9.992007e-16
2, -2, 6.764536e+00, 4.206260e-15
2, -1, 1.608138e+00, -7.105427e-15
2, 0, -1.259907e-14, 1.776357e-15
2, 1, -1.608138e+00, 6.883383e-15
2, 2, 6.764536e+00, -1.541725e-15
2, 3, -6.313711e+00, -1.521006e-14
2, 4, -1.403685e+01, -1.221245e-14
2, 5, -2.617460e+01, 3.669287e-14
2, 6, -1.152315e+01, 5.306677e-15
2, 7, -2.726420e+00, 1.915135e-14
2, 8, 7.333592e+00, 1.665335e-15
2, 9, 4.907614e+00, -1.748601e-15
2, 10, 3.018390e-01, 1.716729e-14
2, 11, 2.340753e+00, 1.250389e-14
2, 12, -1.352115e-01, -1.110223e-15
2, 13, 6.103015e+00, -1.461331e-14
2, 14, 5.981071e+00, -1.171073e-14
3, -14, 3.955170e-15, -8.253623e-01
3, -13, 6.767156e-15, 3.826554e-01
3, -12, 1.387779e-16, -1.483316e+00
3, -11, 1.620926e-14, -4.360253e+00
3, -10, -7.716050e-15, 9.717375e+00
3, -9, -1.164330e-14, -2.439454e+00
3, -8, 1.437739e-14, -7.191270e+00
3, -7, 2.076117e-14, -1.140732e+01
3, -6, 1.981748e-14, -1.271883e+01
3, -5, -5.216660e-15, -6.329845e+00
3, -4, 5.218048e-15, -3.973671e+00
3, -3, 3.441691e-15, 1.963004e+00
3, -2, -3.996803e-15, -6.313711e+00
3, -1, 2.027997e-14, 3.804265e+01
3, 0, -6.439294e-15, -1.110223e-15
3, 1, 1.620926e-14, 3.804265e+01
3, 2, -6.217249e-15, 6.313711e+00
3, 3, -7.476284e-15, 1.963004e+00
3, 4, -9.992007e-16, 3.973671e+00
3, 5, -7.549517e-15, -6.329845e+00
3, 6, 3.796963e-14, 1.271883e+01
3, 7, -2.570879e-14, -1.140732e+01
3, 8, 9.409140e-15, 7.191270e+00
3, 9, 6.411538e-15, -2.439454e+00
3, 10, -2.281508e-14, -9.717375e+00
3, 11, 1.584613e-15, -4.360253e+00
3, 12, 7.244205e-15, 1.483316e+00
3, 13, 1.329492e-14, 3.826554e-01
3, 14, -1.595946e-15, 8.253623e-01
4, -14, -1.898035e+00, -6.938894e-15
4, -13, 3.825719e+00, 3.247402e-15
4, -12, 2.465047e-01, 1.832244e-14
4, -11, -7.231933e+00, -3.594347e-15
4, -10, -4.759308e+00, -8.326673e-17
4, -9, -1.347625e+01, 2.220446e-16
4, -8, 5.062156e+00, 6.155311e-15
4, -7, 8.110837e+00, 6.522560e-15
4, -6, -1.481958e+00, 6.439294e-15
4, -5, 7.991208e-01, -1.243450e-14
4, -4, -2.679131e+00, 8.881784e-16
4, -3, -3.973671e+00, 2.609024e-15
4, -2, 1.403685e+01, -1.376677e-14
4, -1, 1.110754e+01, 1.221245e-14
4, 0, -1.261770e+01, 5.387678e-15
4, 1, -1.110754e+01, 4.551914e-15
4, 2, 1.403685e+01, -2.375877e-14
4, 3, 3.973671e+00, -9.936496e-15
4, 4, -2.679131e+00, 7.072929e-15
4, 5, -7.991208e-01, 1.665335e-16
4, 6, -1.481958e+00, 5.329071e-15
4, 7, -8.110837e+00, 1.676437e-14
4, 8, 5.062156e+00, -1.420892e-15
4, 9, 1.347625e+01, -1.670886e-14
4, 10, -4.759308e+00, -1.831868e-15
4, 11, 7.231933e+00, -8.812395e-15
4, 12, 2.465047e-01, -5.927919e-15
4, 13, -3.825719e+00, -9.853229e-16
4, 14, -1.898035e+00, 2.553513e-15
5, -14, 1.158795e-14, -4.342124e+00
5, -13, -1.082467e-14, 3.202074e+00
5, -12, 1.318390e-14, 7.009038e-01
5, -11, 4.430459e-15, -4.533021e+00
5, -10, -3.622103e-15, -4.795142e+00
5, -9, 5.551115e-16, 9.389893e-01
5, -8, -3.580469e-15, 1.473616e+00
5, -7, -6.349764e-15, 1.435092e+00
5, -6, -7.771561e-16, 1.402168e+01
5, -5, 1.171285e-14, -1.936895e+01
5, -4, -4.551914e-15, -7.991208e-01
5, -3, 1.538813e-14, 6.329845e+00
5, -2, 1.076916e-14, 2.617460e+01
5, -1, -2.098322e-14, 1.248408e+01
5, 0, 2.142730e-14, 1.348921e-14
5, 1, 2.455956e-14, 1.248408e+01
5, 2, -1.587619e-14, -2.617460e+01
5, 3, -5.551115e-15, 6.329845e+00
5, 4, 5.995204e-15, 7.991208e-01
5, 5, -6.474443e-14, -1.936895e+01
5, 6, 1.273981e-14, -1.402168e+01
5, 7, 5.551115e-17, 1.435092e+00
5, 8, -3.885781e-15, -1.473616e+00
5, 9, -1.205351e-14, 9.389893e-01
5, 10, 2.460532e-14, 4.795142e+00
5, 11, 2.775558e-17, -4.533021e+00
5, 12, 1.942890e-15, -7.009038e-01
5, 13, 1.148936e-14, 3.202074e+00
5, 14, 2.273182e-14, 4.342124e+00
6, -14, -5.911329e+00, -1.433726e-14
6, -13, -7.970800e-01, 7.549517e-15
6, -12, 2.317639e-02, -1.065814e-14
6, -11, -6.590264e+00, -2.969847e-15
6, -10, 2.575815e+00, 8.534352e-15
6, -9, 2.862668e+00, -9.714451e-16
6, -8, -1.092979e+00, 4.551914e-15
6, -7, 1.129587e+00, -3.469447e-15
6, -6, 1.163211e+01, 6.579836e-15
